Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
PALM2	ENST00000448454.2	paralemmin 2 	35	2	0	0	2	0	0	0	0	5	hsa-miR-124-3p.1	-0.09	-0.11	0.98	2007, 2009, 2011
OTUD3	ENST00000375120.3	OTU domain containing 3 	438	1	0	0	1	2	0	1	1	1	hsa-miR-124-3p.1	-0.09	-0.10	0.74	2009, 2011
IST1	ENST00000329908.8	increased sodium tolerance 1 homolog (yeast) 	305	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.86	2007, 2009, 2011
ADAMTS9	ENST00000295903.4	ADAM metallopeptidase with thrombospondin type 1 motif, 9 	5	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.09	-0.09	0.35	2007, 2009, 2011
FUBP1	ENST00000370767.1	far upstream element (FUSE) binding protein 1 	2021	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.26	0.86	
STOX2	ENST00000308497.4	storkhead box 2 	379	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.09	-0.09	0.75	
IRF2BP2	ENST00000366610.3	interferon regulatory factor 2 binding protein 2 	8690	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.13	0.82	
GPR173	ENST00000332582.4	G protein-coupled receptor 173 	99	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.09	0.54	2011
AP1G1	ENST00000299980.4	adaptor-related protein complex 1, gamma 1 subunit 	436	1	1	0	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.09	0.47	2007, 2009, 2011
COL4A3BP	ENST00000380494.5	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein 	134	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.09	-0.10	0.82	2011
ENY2	ENST00000521688.1	enhancer of yellow 2 homolog (Drosophila) 	1814	1	0	1	0	1	0	0	1	0	hsa-miR-124-3p.1	-0.09	-0.49	0.90	2011
PDE2A	ENST00000334456.5	phosphodiesterase 2A, cGMP-stimulated 	75	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.09	0.86	2007, 2009, 2011
HIP1	ENST00000336926.6	huntingtin interacting protein 1 	37	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.09	-0.11	0.91	2007, 2009, 2011
GSK3B	ENST00000264235.8	glycogen synthase kinase 3 beta 	498	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.09	-0.14	0.84	2011
ANKS1B	ENST00000546960.1	ankyrin repeat and sterile alpha motif domain containing 1B 	21	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.88	2007, 2009, 2011
ANKRD13A	ENST00000261739.4	ankyrin repeat domain 13A 	1644	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.73	2007, 2009, 2011
PPARGC1B	ENST00000309241.5	peroxisome proliferator-activated receptor gamma, coactivator 1 beta 	12	1	0	0	1	1	0	0	1	5	hsa-miR-124-3p.1	-0.09	-0.11	0.84	2011
TBC1D1	ENST00000261439.4	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1 	150	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.09	-0.19	0.84	2007, 2009, 2011
MACF1	ENST00000567887.1	microtubule-actin crosslinking factor 1 	668	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.80	2007, 2009, 2011
PTPN1	ENST00000371621.3	protein tyrosine phosphatase, non-receptor type 1 	142	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.15	0.87	2007, 2009, 2011
GAPVD1	ENST00000470056.1	GTPase activating protein and VPS9 domains 1 	1805	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.09	-0.25	0.88	2007, 2009, 2011
C21orf91	ENST00000400558.3	chromosome 21 open reading frame 91 	998	1	0	0	1	1	0	0	1	1	hsa-miR-124-3p.1	-0.09	-0.10	0.71	2009, 2011
VMP1	ENST00000262291.4	vacuole membrane protein 1 	2505	2	1	0	1	1	0	1	0	0	hsa-miR-124-3p.1	-0.09	-0.43	0.71	2007
ADAM22	ENST00000398204.4	ADAM metallopeptidase domain 22 	115	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.09	-0.18	0.33	
ENTPD5	ENST00000334696.6	ectonucleoside triphosphate diphosphohydrolase 5 	105	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.09	-0.20	0.84	
MAPK10	ENST00000395169.3	mitogen-activated protein kinase 10 	5	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.72	2011
NCMAP	ENST00000374392.2	noncompact myelin associated protein 	17	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.09	-0.28	0.65	
RXRA	ENST00000481739.1	retinoid X receptor, alpha 	609	2	0	1	1	0	0	0	0	3	hsa-miR-124-3p.1	-0.09	-0.24	0.96	2007, 2009, 2011
SLC16A14	ENST00000295190.4	solute carrier family 16, member 14 	34	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.85	2007, 2009, 2011
FMNL2	ENST00000288670.9	formin-like 2 	31	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.09	-0.09	0.32	2007, 2009, 2011
LARP4B	ENST00000316157.3	La ribonucleoprotein domain family, member 4B 	705	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.08	-0.12	0.87	2007, 2009, 2011
EEF2K	ENST00000263026.5	eukaryotic elongation factor-2 kinase 	115	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.20	0.75	2011
RBMS3	ENST00000396583.3	RNA binding motif, single stranded interacting protein 3 	56	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.14	0.84	2007, 2009, 2011
MID1	ENST00000453318.2	midline 1 (Opitz/BBB syndrome) 	677	1	0	0	1	0	0	0	0	3	hsa-miR-124-3p.1	-0.08	-0.11	0.87	2011
ANXA11	ENST00000372231.3	annexin A11 	2285	1	1	0	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.08	-0.49	0.98	2007, 2009, 2011
ZCCHC14	ENST00000268616.4	zinc finger, CCHC domain containing 14 	64	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.09	0.86	2007, 2009, 2011
MYB	ENST00000367814.4	v-myb avian myeloblastosis viral oncogene homolog 	39	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.08	0.69	
ATP11A	ENST00000487903.1	ATPase, class VI, type 11A 	731	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.08	-0.09	0.67	
ZBTB7A	ENST00000322357.4	zinc finger and BTB domain containing 7A 	37	2	0	1	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.09	0.96	
EMX1	ENST00000258106.6	empty spiracles homeobox 1 	35	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.08	-0.19	0.75	
JAKMIP3	ENST00000298622.4	Janus kinase and microtubule interacting protein 3 	5	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.08	0.99	2011
LIMS1	ENST00000393310.1	LIM and senescent cell antigen-like domains 1 	68	2	0	1	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.08	-0.57	0.98	2011
SBK1	ENST00000341901.4	SH3 domain binding kinase 1 	9	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.08	0.86	2007, 2009, 2011
GPRIN3	ENST00000609438.1	GPRIN family member 3 	213	1	0	0	1	1	0	0	1	4	hsa-miR-124-3p.1	-0.08	-0.09	0.78	
DPY19L4	ENST00000414645.2	dpy-19-like 4 (C. elegans) 	362	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.25	0.93	2011
KCNJ2	ENST00000243457.3	potassium inwardly-rectifying channel, subfamily J, member 2 	5	1	0	0	1	0	0	0	0	3	hsa-miR-124-3p.1	-0.08	-0.08	0.83	2011
YTHDF3	ENST00000539294.1	YTH domain family, member 3 	444	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.17	0.44	2007
DIAPH2	ENST00000324765.8	diaphanous-related formin 2 	91	1	0	0	1	0	0	0	0	4	hsa-miR-124-3p.1	-0.08	-0.09	0.86	2007, 2009
GNS	ENST00000418919.2	glucosamine (N-acetyl)-6-sulfatase 	2435	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.10	0.83	2009, 2011
ZFAND3	ENST00000287218.4	zinc finger, AN1-type domain 3 	86	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.13	0.29	2007, 2009, 2011
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	1	0	2	0	1	1	4	hsa-miR-124-3p.1	-0.08	-0.22	0.86	2007, 2009, 2011
HEBP2	ENST00000607197.1	heme binding protein 2 	252	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.08	-0.42	0.81	2009, 2011
POU2F1	ENST00000367866.2	POU class 2 homeobox 1 	83	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.08	-0.09	0.32	2011
OSBPL11	ENST00000296220.5	oxysterol binding protein-like 11 	101	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.23	0.90	2007, 2009, 2011
SLC44A2	ENST00000335757.5	solute carrier family 44 (choline transporter), member 2 	720	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.18	0.75	2007, 2009, 2011
PDE4A	ENST00000380702.2	phosphodiesterase 4A, cAMP-specific 	48	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.08	0.86	2007, 2009, 2011
SFXN1	ENST00000321442.5	sideroflexin 1 	1018	1	0	1	0	1	1	0	0	3	hsa-miR-124-3p.1	-0.08	-0.56	0.29	2011
HIF1AN	ENST00000299163.6	hypoxia inducible factor 1, alpha subunit inhibitor 	1545	1	1	0	0	2	1	1	0	5	hsa-miR-124-3p.1	-0.08	-0.23	0.43	2011
FBXO31	ENST00000311635.7	F-box protein 31 	48	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.08	-0.08	0.43	2011
C4orf29	ENST00000388795.5	chromosome 4 open reading frame 29 	67	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.31	0.72	
THUMPD3	ENST00000345094.3	THUMP domain containing 3 	445	1	0	0	1	1	0	0	1	0	hsa-miR-124-3p.1	-0.08	-0.17	0.86	2009, 2011
OSBP2	ENST00000382310.3	oxysterol binding protein 2 	485	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.08	-0.08	0.68	2007, 2009, 2011
NAV1	ENST00000295624.6	neuron navigator 1 	702	2	0	1	1	0	0	0	0	5	hsa-miR-124-3p.1	-0.08	-0.08	0.99	2007, 2009, 2011
AAK1	ENST00000409085.4	AP2 associated kinase 1 	27	1	1	0	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.08	-0.18	0.90	2007, 2009, 2011
DYNC1LI2	ENST00000258198.2	dynein, cytoplasmic 1, light intermediate chain 2 	137	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.08	-0.11	0.86	2007
KDM5A	ENST00000399788.2	lysine (K)-specific demethylase 5A 	118	1	1	0	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.08	-0.10	0.94	2009, 2011
SLC4A7	ENST00000295736.5	solute carrier family 4, sodium bicarbonate cotransporter, member 7 	146	1	0	0	1	0	0	0	0	4	hsa-miR-124-3p.1	-0.08	-0.11	0.66	2007, 2009, 2011
ARHGAP19-SLIT1	ENST00000453547.2	ARHGAP19-SLIT1 readthrough (NMD candidate) 	15	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.08	-0.08	0.28	
ADIPOR2	ENST00000357103.4	adiponectin receptor 2 	138	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.08	-0.08	0.86	2007, 2009, 2011
PRR14L	ENST00000434485.1	proline rich 14-like 	39	2	0	1	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.97	2011
MAP3K3	ENST00000361357.3	mitogen-activated protein kinase kinase kinase 3 	144	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.07	-0.07	0.70	2007, 2009, 2011
BID	ENST00000317361.7	BH3 interacting domain death agonist 	187	1	0	1	0	1	0	1	0	1	hsa-miR-124-3p.1	-0.07	-0.39	0.50	2009, 2011
DHX36	ENST00000496811.1	DEAH (Asp-Glu-Ala-His) box polypeptide 36 	108	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.07	-0.29	0.74	
MBNL3	ENST00000370839.3	muscleblind-like splicing regulator 3 	593	1	0	1	0	1	0	0	1	3	hsa-miR-124-3p.1	-0.07	-0.40	0.63	
ACTR8	ENST00000335754.3	ARP8 actin-related protein 8 homolog (yeast) 	327	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.18	0.34	2011
LZIC	ENST00000377223.1	leucine zipper and CTNNBIP1 domain containing 	508	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.19	0.86	
GPM6B	ENST00000454189.2	glycoprotein M6B 	135	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.07	-0.18	0.73	2007
DGAT2	ENST00000228027.7	diacylglycerol O-acyltransferase 2 	287	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.39	0.87	2007, 2009, 2011
KIAA0556	ENST00000261588.4	KIAA0556 	169	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.55	2011
TXNDC5	ENST00000539054.1	thioredoxin domain containing 5 (endoplasmic reticulum) 	1190	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.14	0.75	2011
LPCAT2	ENST00000262134.5	lysophosphatidylcholine acyltransferase 2 	360	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.85	2011
CREB1	ENST00000432329.2	cAMP responsive element binding protein 1 	295	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.86	2007, 2011
CMTM4	ENST00000394106.2	CKLF-like MARVEL transmembrane domain containing 4 	22	1	0	1	0	3	0	1	2	1	hsa-miR-124-3p.1	-0.07	-0.24	0.94	2011
TOX	ENST00000361421.1	thymocyte selection-associated high mobility group box 	139	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.07	-0.07	0.84	2007, 2009, 2011
TMCC3	ENST00000261226.4	transmembrane and coiled-coil domain family 3 	70	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.87	2007, 2009, 2011
SIRT1	ENST00000212015.6	sirtuin 1 	220	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.07	-0.08	0.63	2007
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.84	2007, 2009, 2011
CDC73	ENST00000367435.3	cell division cycle 73 	579	2	0	1	1	2	1	1	0	4	hsa-miR-124-3p.1	-0.07	-0.34	0.99	2011
CHMP2B	ENST00000263780.4	charged multivesicular body protein 2B 	810	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.14	0.67	2007, 2009, 2011
AGRN	ENST00000379370.2	agrin 	11	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.07	-0.07	0.61	
TRAF3	ENST00000560371.1	TNF receptor-associated factor 3 	833	2	1	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.09	> 0.99	2011
MEMO1	ENST00000295065.5	mediator of cell motility 1 	89	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.07	-0.46	0.89	
LIN28B	ENST00000345080.4	lin-28 homolog B (C. elegans) 	118	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.07	-0.07	0.77	2007, 2009, 2011
ONECUT2	ENST00000491143.2	one cut homeobox 2 	847	1	0	1	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.06	-0.07	0.94	2007, 2009, 2011
BMPR1B	ENST00000515059.1	bone morphogenetic protein receptor, type IB 	44	1	1	0	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.06	-0.36	0.91	2009, 2011
GPR124	ENST00000315215.7	G protein-coupled receptor 124 	72	1	0	0	1	1	0	0	1	1	hsa-miR-124-3p.1	-0.06	-0.07	0.84	2009, 2011
PPP2R5E	ENST00000337537.3	protein phosphatase 2, regulatory subunit B', epsilon isoform 	23	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.06	0.77	2007, 2011
SHANK2	ENST00000449833.2	SH3 and multiple ankyrin repeat domains 2 	26	2	0	2	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.36	0.98	2007, 2009, 2011
DCTN4	ENST00000447998.2	dynactin 4 (p62) 	153	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.16	0.86	2007, 2009, 2011
FAM160A1	ENST00000435205.1	family with sequence similarity 160, member A1 	18	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.09	0.85	2009, 2011
ZDHHC7	ENST00000313732.4	zinc finger, DHHC-type containing 7 	4068	1	0	0	1	1	0	1	0	1	hsa-miR-124-3p.1	-0.06	-0.15	0.86	2009, 2011
WDR48	ENST00000302313.5	WD repeat domain 48 	638	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.21	0.72	2007, 2009, 2011
KCTD12	ENST00000377474.2	potassium channel tetramerization domain containing 12 	404	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.07	0.83	2007, 2009, 2011
ACHE	ENST00000302913.4	acetylcholinesterase 	14	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.18	0.77	2011
GDAP1L1	ENST00000342560.5	ganglioside induced differentiation associated protein 1-like 1 	28	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.39	0.94	2007, 2009, 2011
KIAA0895	ENST00000297063.6	KIAA0895 	1104	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.06	0.79	
PPM1L	ENST00000498165.1	protein phosphatase, Mg2+/Mn2+ dependent, 1L 	59	1	0	0	1	1	0	0	1	2	hsa-miR-124-3p.1	-0.06	-0.09	0.77	
RAB4A	ENST00000366690.4	RAB4A, member RAS oncogene family 	850	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.06	-0.23	0.84	
EBF1	ENST00000313708.6	early B-cell factor 1 	42	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.10	0.84	2009, 2011
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	2	1	0	1	1	0	0	1	5	hsa-miR-124-3p.1	-0.06	-0.29	0.98	2011
DYRK1A	ENST00000339659.4	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A 	448	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.06	0.78	2009, 2011
ARRB1	ENST00000420843.2	arrestin, beta 1 	598	1	0	1	0	1	0	0	1	3	hsa-miR-124-3p.1	-0.06	-0.16	0.78	2011
KIAA2018	ENST00000316407.4	KIAA2018 	23	1	0	0	1	0	0	0	0	7	hsa-miR-124-3p.1	-0.06	-0.06	0.80	2007, 2009, 2011
DENND4C	ENST00000380432.2	DENN/MADD domain containing 4C 	195	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.06	-0.11	0.80	2007, 2011
TMEM181	ENST00000367090.3	transmembrane protein 181 	924	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.06	0.79	2009, 2011
MON2	ENST00000546600.1	MON2 homolog (S. cerevisiae) 	784	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.06	< 0.1	
IPO11	ENST00000409534.1	importin 11 	202	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.06	-0.17	0.83	
ZNRF3	ENST00000544604.2	zinc and ring finger 3 	179	1	0	0	1	0	0	0	0	4	hsa-miR-124-3p.1	-0.06	-0.07	0.87	2009, 2011
DPYSL5	ENST00000288699.6	dihydropyrimidinase-like 5 	315	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.06	-0.08	0.84	2011
PRDX6	ENST00000340385.5	peroxiredoxin 6 	27834	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.32	0.57	2011
ILDR2	ENST00000469934.2	immunoglobulin-like domain containing receptor 2 	7	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.06	-0.20	0.36	2011
ABL2	ENST00000502732.1	c-abl oncogene 2, non-receptor tyrosine kinase 	892	1	0	1	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.06	-0.06	0.63	2011
DTNA	ENST00000283365.9	dystrobrevin, alpha 	144	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.06	-0.06	0.81	2007
TMEM178B	ENST00000565468.1	transmembrane protein 178B 	129	1	0	0	1	1	0	0	1	1	hsa-miR-124-3p.1	-0.06	-0.06	0.87	2011
RAP1A	ENST00000369709.3	RAP1A, member of RAS oncogene family 	382	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.24	0.76	
MTMR12	ENST00000280285.5	myotubularin related protein 12 	156	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.09	0.86	2007, 2009, 2011
SUB1	ENST00000265073.4	SUB1 homolog (S. cerevisiae) 	242	1	1	0	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.34	0.82	2011
USP30	ENST00000257548.5	ubiquitin specific peptidase 30 	76	1	0	1	0	1	0	1	0	1	hsa-miR-124-3p.1	-0.06	-0.39	0.94	2009, 2011
CLMN	ENST00000298912.4	calmin (calponin-like, transmembrane) 	53	2	0	2	0	0	0	0	0	3	hsa-miR-124-3p.1	-0.06	-0.26	0.99	2011
KIF21B	ENST00000332129.2	kinesin family member 21B 	12	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.06	-0.06	0.91	2007, 2009, 2011
PHKA1	ENST00000373542.4	phosphorylase kinase, alpha 1 (muscle) 	277	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.27	0.79	2009, 2011
CNTNAP5	ENST00000431078.1	contactin associated protein-like 5 	5	1	0	0	1	2	0	1	1	4	hsa-miR-124-3p.1	-0.05	-0.17	0.76	
MAP2K6	ENST00000590474.1	mitogen-activated protein kinase kinase 6 	235	1	0	1	0	3	0	1	2	4	hsa-miR-124-3p.1	-0.05	-0.33	0.94	
GABPB2	ENST00000368918.3	GA binding protein transcription factor, beta subunit 2 	35	1	1	0	0	1	0	1	0	2	hsa-miR-124-3p.1	-0.05	-0.08	0.27	
ZNF283	ENST00000324461.7	zinc finger protein 283 	194	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.16	< 0.1	
NAV2	ENST00000360655.4	neuron navigator 2 	337	1	0	0	1	0	0	0	0	3	hsa-miR-124-3p.1	-0.05	-0.06	0.81	2007, 2009, 2011
SOS1	ENST00000426016.1	son of sevenless homolog 1 (Drosophila) 	189	1	0	1	0	2	0	0	2	4	hsa-miR-124-3p.1	-0.05	-0.42	0.96	2011
SNF8	ENST00000502492.1	SNF8, ESCRT-II complex subunit 	230	1	0	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.44	0.88	2007, 2009, 2011
JAZF1	ENST00000283928.5	JAZF zinc finger 1 	869	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.14	0.82	2007, 2009, 2011
ZNF706	ENST00000311212.4	zinc finger protein 706 	325	1	0	0	1	1	0	0	1	0	hsa-miR-124-3p.1	-0.05	-0.29	0.86	2007, 2009, 2011
NCAM2	ENST00000400546.1	neural cell adhesion molecule 2 	64	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.24	0.91	
MARK1	ENST00000366918.4	MAP/microtubule affinity-regulating kinase 1 	192	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.05	-0.12	0.83	2007, 2009, 2011
FAM177A1	ENST00000280987.4	family with sequence similarity 177, member A1 	765	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.61	0.98	2007, 2009, 2011
C1orf21	ENST00000235307.6	chromosome 1 open reading frame 21 	935	1	0	1	0	4	0	1	3	6	hsa-miR-124-3p.1	-0.05	-0.68	0.75	2007, 2011
METTL16	ENST00000263092.6	methyltransferase like 16 	8	1	0	1	0	1	1	0	0	0	hsa-miR-124-3p.1	-0.05	-0.08	0.48	2011
AMPD3	ENST00000444303.2	adenosine monophosphate deaminase 3 	5	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.05	0.84	2009, 2011
KLF16	ENST00000250916.4	Kruppel-like factor 16 	5	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.05	0.76	2011
SLC6A5	ENST00000525748.1	solute carrier family 6 (neurotransmitter transporter), member 5 	5	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.05	0.69	
N4BP2L2	ENST00000267068.3	NEDD4 binding protein 2-like 2 	74	1	0	1	0	0	0	0	0	4	hsa-miR-124-3p.1	-0.05	-0.19	0.48	
FAM135B	ENST00000395297.1	family with sequence similarity 135, member B 	5	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.05	0.83	2007, 2009, 2011
EHD1	ENST00000320631.3	EH-domain containing 1 	335	1	0	1	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.19	0.73	
ESYT2	ENST00000251527.5	extended synaptotagmin-like protein 2 	529	1	1	0	0	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.30	0.96	2007, 2009, 2011
RNF217	ENST00000521654.2	ring finger protein 217 	92	2	1	1	0	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.63	0.99	
FZD5	ENST00000295417.3	frizzled family receptor 5 	122	1	1	0	0	0	0	0	0	2	hsa-miR-124-3p.1	-0.05	-0.37	0.93	2007, 2009, 2011
SYPL1	ENST00000470347.1	synaptophysin-like 1 	2423	1	0	1	0	1	0	0	1	1	hsa-miR-124-3p.1	-0.05	-0.46	0.67	2007, 2009, 2011
CSDE1	ENST00000339438.6	cold shock domain containing E1, RNA-binding 	435	1	0	0	1	0	0	0	0	0	hsa-miR-124-3p.1	-0.05	-0.05	0.67	2011
NCOA2	ENST00000452400.2	nuclear receptor coactivator 2 	271	1	0	0	1	0	0	0	0	2	hsa-miR-124-3p.1	-0.05	-0.05	0.84	
ETNK2	ENST00000367201.3	ethanolamine kinase 2 	7	1	0	0	1	0	0	0	0	1	hsa-miR-124-3p.1	-0.05	-0.05	0.62	2011
