Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
DDHD1	ENST00000323669.5	DDHD domain containing 1 	103	1	0	1	0	3	0	2	1	3	hsa-miR-128-3p	-0.20	-0.26	0.89	2011
FOXB1	ENST00000396057.4	forkhead box B1 	31	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.19	-0.23	0.21	
LMNB1	ENST00000261366.5	lamin B1 	369	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.21	0.17	
AMER2	ENST00000357816.2	APC membrane recruitment protein 2 	7	2	1	1	0	1	0	1	0	1	hsa-miR-128-3p	-0.19	-0.21	0.39	2007, 2011
KSR1	ENST00000398988.3	kinase suppressor of ras 1 	256	3	0	0	3	0	0	0	0	0	hsa-miR-128-3p	-0.19	-0.20	0.98	
GOLGA8A	ENST00000360553.3	golgin A8 family, member A 	2264	1	1	0	0	1	0	1	0	1	hsa-miR-128-3p	-0.19	-0.19	0.42	
CNOT7	ENST00000361272.4	CCR4-NOT transcription complex, subunit 7 	415	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.20	0.74	2007
WNT3A	ENST00000284523.1	wingless-type MMTV integration site family, member 3A 	7	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.19	0.88	2005, 2007, 2009, 2011
C19orf40	ENST00000588258.1	chromosome 19 open reading frame 40 	129	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.21	0.28	
FAM126B	ENST00000418596.3	family with sequence similarity 126, member B 	132	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.23	0.89	2007, 2009, 2011
RPN1	ENST00000296255.3	ribophorin I 	9235	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.19	-0.20	0.52	2007, 2009, 2011
SHOC2	ENST00000369452.4	soc-2 suppressor of clear homolog (C. elegans) 	437	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.20	0.86	2011
RGPD6	ENST00000329516.3	RANBP2-like and GRIP domain containing 6 	5	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.19	-0.19	0.78	2007
TGOLN2	ENST00000377386.3	trans-golgi network protein 2 	1914	1	0	0	1	1	0	0	1	2	hsa-miR-128-3p	-0.19	-0.20	0.53	2009, 2011
MSI2	ENST00000284073.2	musashi RNA-binding protein 2 	283	2	1	1	0	1	1	0	0	1	hsa-miR-128-3p	-0.19	-0.31	0.86	
NCS1	ENST00000372398.3	neuronal calcium sensor 1 	1083	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.25	0.71	2009, 2011
DROSHA	ENST00000511367.2	drosha, ribonuclease type III 	3272	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.19	-0.20	0.67	2009, 2011
STOX2	ENST00000308497.4	storkhead box 2 	379	1	1	0	0	1	0	1	0	3	hsa-miR-128-3p	-0.19	-0.19	0.83	
UBE2V1	ENST00000371657.5	ubiquitin-conjugating enzyme E2 variant 1 	1621	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.19	-0.19	0.66	2011
ENAH	ENST00000366844.3	enabled homolog (Drosophila) 	415	1	1	0	0	2	0	1	1	1	hsa-miR-128-3p	-0.19	-0.27	0.93	2005, 2007, 2009, 2011
AGPAT3	ENST00000291572.8	1-acylglycerol-3-phosphate O-acyltransferase 3 	2443	1	0	0	1	2	0	2	0	0	hsa-miR-128-3p	-0.19	-0.20	0.66	2009, 2011
HSPD1	ENST00000388968.3	heat shock 60kDa protein 1 (chaperonin) 	42	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.19	-0.19	0.78	
SASH1	ENST00000367467.3	SAM and SH3 domain containing 1 	79	1	0	1	0	1	1	0	0	1	hsa-miR-128-3p	-0.19	-0.19	0.33	2005, 2007, 2009, 2011
ADAMTS5	ENST00000284987.5	ADAM metallopeptidase with thrombospondin type 1 motif, 5 	68	2	1	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.19	-0.28	0.73	2009, 2011
DCUN1D1	ENST00000292782.4	DCN1, defective in cullin neddylation 1, domain containing 1 	267	1	0	1	0	0	0	0	0	3	hsa-miR-128-3p	-0.19	-0.19	0.72	2007
PPM1E	ENST00000308249.2	protein phosphatase, Mg2+/Mn2+ dependent, 1E 	178	2	1	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.19	-0.25	0.80	2005, 2007, 2011
BRSK1	ENST00000590333.1	BR serine/threonine kinase 1 	117	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.66	2007, 2011
CNN3	ENST00000370206.4	calponin 3, acidic 	4490	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.63	2009, 2011
RLIM	ENST00000332687.6	ring finger protein, LIM domain interacting 	662	1	0	1	0	2	0	0	2	0	hsa-miR-128-3p	-0.18	-0.20	0.61	2005, 2007, 2011
ITSN2	ENST00000361999.3	intersectin 2 	63	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.55	2007, 2009, 2011
GPD2	ENST00000310454.6	glycerol-3-phosphate dehydrogenase 2 (mitochondrial) 	196	1	1	0	0	1	0	0	1	1	hsa-miR-128-3p	-0.18	-0.18	0.48	2007, 2009, 2011
NETO1	ENST00000327305.6	neuropilin (NRP) and tolloid (TLL)-like 1 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.18	0.77	2011
BRWD3	ENST00000373275.4	bromodomain and WD repeat domain containing 3 	506	1	0	0	1	0	0	0	0	4	hsa-miR-128-3p	-0.18	-0.23	0.70	2011
RSPO3	ENST00000356698.4	R-spondin 3 	118	1	0	0	1	1	1	0	0	0	hsa-miR-128-3p	-0.18	-0.33	0.60	
ZHX1	ENST00000395571.3	zinc fingers and homeoboxes 1 	88	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.59	2007, 2009, 2011
PLCL2	ENST00000418129.2	phospholipase C-like 2 	122	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.20	0.53	2011
EIF5	ENST00000216554.3	eukaryotic translation initiation factor 5 	970	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.18	-0.22	0.77	2009, 2011
CNOT6	ENST00000393356.1	CCR4-NOT transcription complex, subunit 6 	300	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.18	-0.23	0.34	2005, 2007, 2009, 2011
ZNF608	ENST00000504926.1	zinc finger protein 608 	22	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.18	0.53	2011
KCNA1	ENST00000382545.3	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia) 	5	1	1	0	0	2	0	1	1	2	hsa-miR-128-3p	-0.18	-0.18	< 0.1	2007, 2009, 2011
SLC10A7	ENST00000264986.3	solute carrier family 10, member 7 	77	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.18	-0.21	0.65	2009, 2011
BCL3	ENST00000164227.5	B-cell CLL/lymphoma 3 	2099	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.56	2005, 2007, 2009, 2011
PELI3	ENST00000320740.7	pellino E3 ubiquitin protein ligase family member 3 	257	2	0	2	0	0	0	0	0	3	hsa-miR-128-3p	-0.18	-0.18	0.80	2007, 2009, 2011
PTGER3	ENST00000370924.4	prostaglandin E receptor 3 (subtype EP3) 	14	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.18	-0.18	0.71	2009, 2011
C11orf87	ENST00000327419.6	chromosome 11 open reading frame 87 	5	2	1	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.57	2005, 2007, 2009, 2011
PTPRB	ENST00000334414.6	protein tyrosine phosphatase, receptor type, B 	42	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.47	2009, 2011
SYNDIG1	ENST00000376862.3	synapse differentiation inducing 1 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.29	2005, 2007, 2009, 2011
INSM1	ENST00000310227.1	insulinoma-associated 1 	20	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.20	0.49	2005, 2007, 2009, 2011
NT5C1A	ENST00000235628.1	5'-nucleotidase, cytosolic IA 	4	2	1	0	1	2	0	1	1	1	hsa-miR-128-3p	-0.18	-0.18	0.82	
GLRA2	ENST00000218075.4	glycine receptor, alpha 2 	5	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.18	-0.18	0.58	2005, 2007
TUB	ENST00000305253.4	tubby bipartite transcription factor 	743	1	0	1	0	2	1	0	1	2	hsa-miR-128-3p	-0.18	-0.18	0.32	2009, 2011
SYT2	ENST00000367267.1	synaptotagmin II 	5	1	1	0	0	1	0	0	1	0	hsa-miR-128-3p	-0.18	-0.18	0.86	2011
HECTD1	ENST00000553700.1	HECT domain containing E3 ubiquitin protein ligase 1 	34	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.18	0.80	2005, 2007, 2011
EFNA2	ENST00000215368.2	ephrin-A2 	83	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.73	2011
RNPEPL1	ENST00000270357.4	arginyl aminopeptidase (aminopeptidase B)-like 1 	239	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.60	2011
LHX1	ENST00000254457.5	LIM homeobox 1 	15	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.51	2011
KDM3A	ENST00000409556.1	lysine (K)-specific demethylase 3A 	2300	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.18	-0.20	0.79	2005, 2007
SLC16A10	ENST00000368850.3	solute carrier family 16 (aromatic amino acid transporter), member 10 	233	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.18	-0.29	0.74	
CHRM2	ENST00000445907.2	cholinergic receptor, muscarinic 2 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.12	
ADAM10	ENST00000260408.3	ADAM metallopeptidase domain 10 	385	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.19	0.52	
GXYLT1	ENST00000398675.3	glucoside xylosyltransferase 1 	126	1	0	0	1	3	0	0	3	1	hsa-miR-128-3p	-0.18	-0.25	0.77	2009, 2011
NPTXR	ENST00000333039.2	neuronal pentraxin receptor 	578	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.18	-0.18	0.88	2009, 2011
NPAT	ENST00000278612.8	nuclear protein, ataxia-telangiectasia locus 	163	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.19	0.16	
MBLAC2	ENST00000316610.6	metallo-beta-lactamase domain containing 2 	498	1	0	1	0	1	0	0	1	0	hsa-miR-128-3p	-0.18	-0.22	0.27	
PDK1	ENST00000282077.3	pyruvate dehydrogenase kinase, isozyme 1 	637	1	1	0	0	2	0	0	2	3	hsa-miR-128-3p	-0.18	-0.25	0.38	2009, 2011
SPTBN1	ENST00000356805.4	spectrin, beta, non-erythrocytic 1 	959	1	0	1	0	0	0	0	0	1	hsa-miR-128-3p	-0.18	-0.20	0.74	2009, 2011
TLX1	ENST00000467928.2	T-cell leukemia homeobox 1 	47	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.20	< 0.1	2009, 2011
HAPLN1	ENST00000274341.4	hyaluronan and proteoglycan link protein 1 	5	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.78	2005, 2007, 2009, 2011
SMIM14	ENST00000295958.5	small integral membrane protein 14 	601	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.17	0.53	
FOXO4	ENST00000374259.3	forkhead box O4 	48	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.45	2005, 2007, 2009, 2011
DLL4	ENST00000249749.5	delta-like 4 (Drosophila) 	605	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.74	2007, 2009, 2011
CAPZA1	ENST00000263168.3	capping protein (actin filament) muscle Z-line, alpha 1 	1159	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.17	0.63	2005, 2007
GREB1L	ENST00000580732.2	growth regulation by estrogen in breast cancer-like 	30	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.38	
SET	ENST00000372692.4	SET nuclear oncogene 	763	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.17	2005, 2007, 2011
MARCKS	ENST00000368635.4	myristoylated alanine-rich protein kinase C substrate 	188	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.17	-0.24	0.78	2011
SMAD5	ENST00000545279.1	SMAD family member 5 	225	1	0	0	1	1	0	0	1	0	hsa-miR-128-3p	-0.17	-0.18	0.77	2009, 2011
RAPGEF2	ENST00000264431.4	Rap guanine nucleotide exchange factor (GEF) 2 	484	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.68	2009, 2011
NCAN	ENST00000252575.6	neurocan 	5	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.58	2007, 2009, 2011
GOLGA6D	ENST00000434739.3	golgin A6 family, member D 	0	1	1	0	0	1	0	0	1	1	hsa-miR-128-3p	-0.17	-0.17	0.46	
ATXN10	ENST00000252934.5	ataxin 10 	4734	1	1	0	0	1	0	0	1	2	hsa-miR-128-3p	-0.17	-0.53	0.88	2005, 2007, 2009, 2011
CECR2	ENST00000400573.5	cat eye syndrome chromosome region, candidate 2 	46	1	1	0	0	3	0	2	1	0	hsa-miR-128-3p	-0.17	-0.30	0.59	
PANK1	ENST00000322191.6	pantothenate kinase 1 	435	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.17	-0.19	0.78	2007, 2009, 2011
STAC	ENST00000273183.3	SH3 and cysteine rich domain 	172	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.17	0.70	2009, 2011
EEPD1	ENST00000242108.4	endonuclease/exonuclease/phosphatase family domain containing 1 	39	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.69	2005, 2007, 2011
MET	ENST00000397752.3	met proto-oncogene 	1155	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.89	2011
WISP1	ENST00000250160.6	WNT1 inducible signaling pathway protein 1 	5	1	0	0	1	2	1	0	1	1	hsa-miR-128-3p	-0.17	-0.31	0.63	2011
SERTAD2	ENST00000313349.3	SERTA domain containing 2 	119	2	0	1	1	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.18	0.72	2005, 2007, 2009, 2011
NEURL1B	ENST00000369800.5	neuralized homolog 1B (Drosophila) 	5	1	0	0	1	1	0	0	1	3	hsa-miR-128-3p	-0.17	-0.17	0.77	2011
KBTBD8	ENST00000295568.4	kelch repeat and BTB (POZ) domain containing 8 	22	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.17	-0.17	0.58	2007, 2011
MIER3	ENST00000381226.3	mesoderm induction early response 1, family member 3 	112	2	0	0	2	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.19	0.84	2007, 2011
PALM2	ENST00000448454.2	paralemmin 2 	35	1	0	0	1	1	1	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.77	2007, 2009, 2011
IFFO2	ENST00000455833.2	intermediate filament family orphan 2 	139	1	0	1	0	2	1	1	0	2	hsa-miR-128-3p	-0.17	-0.20	0.64	2011
VAV3	ENST00000370056.4	vav 3 guanine nucleotide exchange factor 	1128	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.77	2005, 2007, 2009, 2011
GABBR2	ENST00000259455.2	gamma-aminobutyric acid (GABA) B receptor, 2 	214	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.27	2007, 2009, 2011
USP46	ENST00000441222.3	ubiquitin specific peptidase 46 	180	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.17	-0.19	0.77	2007, 2009, 2011
FGD6	ENST00000343958.4	FYVE, RhoGEF and PH domain containing 6 	21	1	0	0	1	2	1	0	1	0	hsa-miR-128-3p	-0.17	-0.24	0.63	2009, 2011
FAM105B	ENST00000284274.4	family with sequence similarity 105, member B 	247	1	1	0	0	3	1	2	0	0	hsa-miR-128-3p	-0.17	-0.40	0.82	2007, 2009, 2011
KIRREL	ENST00000368172.1	kin of IRRE like (Drosophila) 	493	1	1	0	0	2	0	2	0	0	hsa-miR-128-3p	-0.17	-0.19	0.87	
SHE	ENST00000304760.2	Src homology 2 domain containing E 	9	1	0	0	1	3	0	0	3	0	hsa-miR-128-3p	-0.17	-0.19	0.77	2011
LIMK1	ENST00000418310.1	LIM domain kinase 1 	464	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.76	2007, 2009, 2011
LPPR1	ENST00000374874.3	Lipid phosphate phosphatase-related protein type 1  	19	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.67	2009, 2011
STAG1	ENST00000383202.2	stromal antigen 1 	94	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.17	0.65	2005, 2007, 2011
FOXN4	ENST00000355216.1	forkhead box N4 	16	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.57	2011
DEPDC1B	ENST00000265036.5	DEP domain containing 1B 	449	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.19	0.52	2011
MAPK8IP3	ENST00000250894.4	mitogen-activated protein kinase 8 interacting protein 3 	100	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.91	2005, 2007, 2009, 2011
NFE2L2	ENST00000397063.4	nuclear factor, erythroid 2-like 2 	1964	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.54	2005, 2007
TRPV3	ENST00000301365.4	transient receptor potential cation channel, subfamily V, member 3 	13	3	0	0	3	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.28	0.96	
NEDD4	ENST00000338963.2	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase 	289	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.77	2007, 2009, 2011
PRMT8	ENST00000382622.3	protein arginine methyltransferase 8 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.17	0.64	
AGO3	ENST00000373191.4	argonaute RISC catalytic component 3 	198	2	0	2	0	1	1	0	0	2	hsa-miR-128-3p	-0.17	-0.26	0.84	
EDEM3	ENST00000318130.8	ER degradation enhancer, mannosidase alpha-like 3 	535	1	0	0	1	1	0	1	0	2	hsa-miR-128-3p	-0.17	-0.26	0.75	2007, 2009, 2011
PDPN	ENST00000294489.6	podoplanin 	264	1	1	0	0	0	0	0	0	1	hsa-miR-128-3p	-0.17	-0.32	0.31	2009, 2011
CCM2	ENST00000541586.1	cerebral cavernous malformation 2 	1046	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.75	2011
ARID2	ENST00000457135.1	AT rich interactive domain 2 (ARID, RFX-like) 	891	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	0.68	2005, 2007, 2009, 2011
METTL21A	ENST00000448823.2	methyltransferase like 21A 	224	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.17	-0.17	ORF	
SLC16A1	ENST00000369626.3	solute carrier family 16 (monocarboxylate transporter), member 1 	707	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.17	0.56	
ELL2	ENST00000237853.4	elongation factor, RNA polymerase II, 2 	397	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.16	-0.16	0.65	2005, 2007, 2009, 2011
CKAP4	ENST00000378026.4	cytoskeleton-associated protein 4 	1923	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.17	0.79	2011
EBF4	ENST00000380648.4	early B-cell factor 4 	1194	1	0	1	0	1	0	0	1	1	hsa-miR-128-3p	-0.16	-0.21	0.69	2009, 2011
GFPT2	ENST00000253778.8	glutamine-fructose-6-phosphate transaminase 2 	70	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.16	-0.16	0.75	2007, 2009, 2011
ADCY2	ENST00000338316.4	adenylate cyclase 2 (brain) 	13	1	0	1	0	3	0	1	2	1	hsa-miR-128-3p	-0.16	-0.20	0.81	2005, 2007, 2009, 2011
NCOA7	ENST00000392477.2	nuclear receptor coactivator 7 	2967	1	0	0	1	1	0	0	1	1	hsa-miR-128-3p	-0.16	-0.20	0.77	2007, 2009, 2011
TNRC18	ENST00000399537.4	trinucleotide repeat containing 18 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.16	-0.16	0.77	2009, 2011
SYDE1	ENST00000342784.2	synapse defective 1, Rho GTPase, homolog 1 (C. elegans) 	249	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.50	2007, 2011
TGIF2	ENST00000373874.2	TGFB-induced factor homeobox 2 	192	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	ORF	2009, 2011
SUCO	ENST00000367723.4	SUN domain containing ossification factor 	86	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.19	0.69	2007, 2009, 2011
PDPK1	ENST00000441549.3	3-phosphoinositide dependent protein kinase-1 	104	2	1	0	1	2	0	2	0	3	hsa-miR-128-3p	-0.16	-0.17	0.88	2005, 2007, 2009, 2011
RNF141	ENST00000265981.2	ring finger protein 141 	345	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.17	0.61	2009, 2011
AFAP1	ENST00000360265.4	actin filament associated protein 1 	1966	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.16	-0.18	0.74	2007, 2009, 2011
ADAMTS10	ENST00000595838.1	ADAM metallopeptidase with thrombospondin type 1 motif, 10 	7	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.68	2007, 2009, 2011
FGF14	ENST00000376131.4	fibroblast growth factor 14 	5	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.16	-0.16	0.63	2011
VASH2	ENST00000366968.4	vasohibin 2 	70	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.17	0.69	2011
HOXA10	ENST00000283921.4	homeobox A10 	1910	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.68	2007, 2009, 2011
MED13	ENST00000397786.2	mediator complex subunit 13 	561	1	0	1	0	1	0	0	1	3	hsa-miR-128-3p	-0.16	-0.22	0.71	2005, 2007, 2009, 2011
TSC1	ENST00000298552.3	tuberous sclerosis 1 	838	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.16	-0.17	0.78	2011
PDGFRA	ENST00000257290.5	platelet-derived growth factor receptor, alpha polypeptide 	39	1	0	0	1	1	0	1	0	0	hsa-miR-128-3p	-0.16	-0.16	0.77	2011
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	2	0	1	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.67	2007, 2009, 2011
ARX	ENST00000379044.4	aristaless related homeobox 	5	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.16	-0.16	0.64	2011
SETD7	ENST00000274031.3	SET domain containing (lysine methyltransferase) 7 	76	1	0	1	0	1	1	0	0	1	hsa-miR-128-3p	-0.16	-0.37	0.45	2007, 2009, 2011
LPCAT1	ENST00000283415.3	lysophosphatidylcholine acyltransferase 1 	298	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.16	-0.21	0.61	2007, 2009, 2011
UPF1	ENST00000262803.5	UPF1 regulator of nonsense transcripts homolog (yeast) 	513	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.89	2007, 2009, 2011
RERE	ENST00000337907.3	arginine-glutamic acid dipeptide (RE) repeats 	199	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.72	2005, 2007, 2009, 2011
EHD3	ENST00000322054.5	EH-domain containing 3 	206	1	0	0	1	0	0	0	0	3	hsa-miR-128-3p	-0.16	-0.16	0.68	2005, 2007, 2009, 2011
ZNF800	ENST00000393313.1	zinc finger protein 800 	239	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.16	0.56	2007
E2F6	ENST00000362009.4	E2F transcription factor 6 	70	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.16	-0.17	0.72	2007, 2009, 2011
FOXP2	ENST00000408937.3	forkhead box P2 	169	1	0	0	1	0	0	0	0	2	hsa-miR-128-3p	-0.16	-0.16	0.69	2005, 2007, 2009, 2011
GAD1	ENST00000358196.3	glutamate decarboxylase 1 (brain, 67kDa) 	16	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.18	0.16	2005, 2007
SERBP1	ENST00000370994.4	SERPINE1 mRNA binding protein 1 	926	1	0	0	1	0	0	0	0	1	hsa-miR-128-3p	-0.16	-0.16	0.79	2009, 2011
PLEKHM1	ENST00000430334.3	pleckstrin homology domain containing, family M (with RUN domain) member 1 	90	1	0	1	0	1	0	1	0	0	hsa-miR-128-3p	-0.16	-0.16	0.45	2011
FAM222A	ENST00000538780.1	family with sequence similarity 222, member A 	23	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.16	-0.22	0.77	2007, 2009, 2011
SKOR1	ENST00000341418.5	SKI family transcriptional corepressor 1 	22	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.69	
CALN1	ENST00000329008.5	calneuron 1 	5	1	0	1	0	2	0	2	0	2	hsa-miR-128-3p	-0.15	-0.15	0.31	2009, 2011
C6orf211	ENST00000367294.3	chromosome 6 open reading frame 211 	65	1	0	0	1	1	0	1	0	1	hsa-miR-128-3p	-0.15	-0.18	0.57	
ELOVL4	ENST00000369816.4	ELOVL fatty acid elongase 4 	129	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.16	0.18	2005, 2007, 2011
ITGA5	ENST00000293379.4	integrin, alpha 5 (fibronectin receptor, alpha polypeptide) 	5599	1	1	0	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.68	2005, 2007, 2009, 2011
TMEM189-UBE2V1	ENST00000341698.2	TMEM189-UBE2V1 readthrough 	1621	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.66	2007, 2009, 2007, 2009
TMEM189	ENST00000557021.1	transmembrane protein 189 	1621	1	0	0	1	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.66	2011
CCT3	ENST00000295688.3	chaperonin containing TCP1, subunit 3 (gamma) 	1885	1	0	1	0	0	0	0	0	0	hsa-miR-128-3p	-0.15	-0.15	0.14	2005, 2007
CAND1	ENST00000545606.1	cullin-associated and neddylation-dissociated 1 	1568	1	0	0	1	1	1	0	0	2	hsa-miR-128-3p	-0.15	-0.51	0.79	
