Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
ANXA2	ENST00000396024.3	annexin A2 	30	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.22	-0.22	0.76	2005, 2007, 2009, 2011
RP11-47I22.4	ENST00000556347.1		12	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.22	-0.38	0.40	
ADAM11	ENST00000200557.6	ADAM metallopeptidase domain 11 	32	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.87	2005, 2007, 2009, 2011
IMPG1	ENST00000369963.3	interphotoreceptor matrix proteoglycan 1 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	ORF	
ZNF131	ENST00000505606.2	zinc finger protein 131 	1015	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.66	2011
IL6ST	ENST00000381287.4	interleukin 6 signal transducer (gp130, oncostatin M receptor) 	213	1	0	0	1	0	0	0	0	3	hsa-miR-9-5p	-0.21	-0.24	< 0.1	
KIAA1468	ENST00000398130.2	KIAA1468 	756	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.83	2005, 2007, 2009, 2011
BTBD10	ENST00000278174.5	BTB (POZ) domain containing 10 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.62	2007, 2009, 2011
NCOA7	ENST00000392477.2	nuclear receptor coactivator 7 	2967	1	0	0	1	2	0	1	1	0	hsa-miR-9-5p	-0.21	-0.23	0.67	2005, 2007, 2011
PHTF2	ENST00000416283.2	putative homeodomain transcription factor 2 	1730	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.75	2005, 2007, 2009, 2011
CHST4	ENST00000338482.5	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4 	15	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	< 0.1	
REEP3	ENST00000373758.4	receptor accessory protein 3 	1095	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.27	0.92	2011
SPTSSA	ENST00000298130.4	serine palmitoyltransferase, small subunit A 	27	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.21	-0.39	0.90	2005, 2007, 2009, 2011
ZBTB38	ENST00000514251.1	zinc finger and BTB domain containing 38 	1270	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.21	-0.21	0.91	2007, 2009, 2011
RAN	ENST00000543796.1	RAN, member RAS oncogene family 	1418	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.27	0.38	
POLR3G	ENST00000504930.1	polymerase (RNA) III (DNA directed) polypeptide G (32kD) 	67	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.78	2007, 2009, 2011
SLC5A3	ENST00000608209.1	sodium/myo-inositol cotransporter  	24	1	0	1	0	1	0	0	1	2	hsa-miR-9-5p	-0.21	-0.21	0.91	2011
SLC5A3	ENST00000381151.3	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3 	24	1	0	1	0	1	0	0	1	2	hsa-miR-9-5p	-0.21	-0.21	0.91	2007, 2009
VAMP3	ENST00000054666.6	vesicle-associated membrane protein 3 	515	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.31	0.90	2005, 2007, 2009, 2011
CNNM2	ENST00000369878.4	cyclin M2 	517	1	1	0	0	2	0	1	1	3	hsa-miR-9-5p	-0.21	-0.25	0.96	2005, 2007, 2009, 2011
KIAA1598	ENST00000260777.10	KIAA1598 	94	1	1	0	0	2	0	1	1	1	hsa-miR-9-5p	-0.21	-0.22	< 0.1	2007, 2009
CREBRF	ENST00000540014.1	CREB3 regulatory factor 	24	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.21	-0.21	0.91	2005, 2007, 2009, 2011
C15orf56	ENST00000319503.3	chromosome 15 open reading frame 56 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.21	0.47	2011
CERS2	ENST00000368954.5	ceramide synthase 2 	4620	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.21	-0.21	0.50	2009, 2011
TGFBR1	ENST00000374994.4	transforming growth factor, beta receptor 1 	249	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.21	-0.22	0.36	2011
PPAT	ENST00000264220.2	phosphoribosyl pyrophosphate amidotransferase 	61	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.58	2009, 2011
CNTN4	ENST00000427331.1	contactin 4 	191	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.21	0.92	2005, 2007, 2009, 2011
SERINC5	ENST00000512721.1	serine incorporator 5 	175	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.20	-0.22	0.95	2011
PTPRG	ENST00000474889.1	protein tyrosine phosphatase, receptor type, G 	696	1	1	0	0	2	0	1	1	1	hsa-miR-9-5p	-0.20	-0.26	0.96	
PDE3B	ENST00000282096.4	phosphodiesterase 3B, cGMP-inhibited 	258	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.20	-0.22	0.85	2011
TSNAX	ENST00000366639.4	translin-associated factor X 	936	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.21	0.79	2005, 2007, 2009, 2011
KIF1C	ENST00000320785.5	kinesin family member 1C 	149	1	0	1	0	0	0	0	0	3	hsa-miR-9-5p	-0.20	-0.20	0.92	2005, 2007, 2009, 2011
UBE2W	ENST00000517608.1	ubiquitin-conjugating enzyme E2W (putative) 	102	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.20	-0.20	0.87	2011
TSPAN18	ENST00000340160.3	tetraspanin 18 	332	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.83	2011
NFKB1	ENST00000226574.4	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1 	316	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.37	2005, 2007
CREBZF	ENST00000398294.2	CREB/ATF bZIP transcription factor 	1115	1	0	0	1	1	0	1	0	0	hsa-miR-9-5p	-0.20	-0.27	0.78	2007, 2009, 2011
C12orf73	ENST00000547975.1	chromosome 12 open reading frame 73 	1060	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.21	< 0.1	
MGAT1	ENST00000333055.3	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase 	831	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.20	-0.22	0.90	2009, 2011
DRD2	ENST00000355319.2	dopamine receptor D2 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.93	2005, 2007, 2009, 2011
MAP3K1	ENST00000399503.3	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase 	137	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.80	2009, 2011
COL4A2	ENST00000360467.5	collagen, type IV, alpha 2 	879	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.79	2005, 2007, 2009, 2011
PPP2R5D	ENST00000485511.1	protein phosphatase 2, regulatory subunit B', delta 	1755	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.58	2005, 2007, 2009, 2011
PIGM	ENST00000368090.2	phosphatidylinositol glycan anchor biosynthesis, class M 	179	1	1	0	0	2	0	0	2	1	hsa-miR-9-5p	-0.20	-0.26	0.23	2009, 2011
FBXO28	ENST00000424254.2	F-box protein 28 	461	2	0	1	1	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.30	0.68	2011
EPHB4	ENST00000360620.3	EPH receptor B4 	350	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.87	2009, 2011
HOXB1	ENST00000239174.6	homeobox B1 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.38	
DNAH3	ENST00000415178.1	dynein, axonemal, heavy chain 3 	5	1	1	0	0	3	1	1	1	3	hsa-miR-9-5p	-0.20	-0.20	ORF	
HES1	ENST00000232424.3	hairy and enhancer of split 1, (Drosophila) 	199	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.28	0.73	2009, 2011
PHF8	ENST00000338946.6	PHD finger protein 8 	85	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.23	0.97	2005, 2007, 2009, 2011
BEND4	ENST00000504360.1	BEN domain containing 4 	187	1	0	0	1	1	0	0	1	3	hsa-miR-9-5p	-0.20	-0.20	0.87	2011
NR2E1	ENST00000368986.4	nuclear receptor subfamily 2, group E, member 1 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.77	2009, 2011
EDEM3	ENST00000318130.8	ER degradation enhancer, mannosidase alpha-like 3 	535	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.77	2007, 2009, 2011
SLAIN2	ENST00000264313.6	SLAIN motif family, member 2 	859	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.25	0.82	2009, 2011
SUPT7L	ENST00000337768.5	suppressor of Ty 7 (S. cerevisiae)-like 	1145	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.24	0.53	2011
CAMKK2	ENST00000538733.1	calcium/calmodulin-dependent protein kinase kinase 2, beta 	1157	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.79	2005, 2007, 2009, 2011
LHX5	ENST00000261731.3	LIM homeobox 5 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.89	2009, 2011
RAP1B	ENST00000250559.9	RAP1B, member of RAS oncogene family 	3599	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.20	0.75	2005, 2007, 2009, 2011
PCDH1	ENST00000503492.1	protocadherin 1 	30	2	0	2	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.22	0.97	2009, 2011
SDC2	ENST00000302190.4	syndecan 2 	774	3	1	0	2	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.62	> 0.99	2005, 2007, 2009, 2011
SH3PXD2B	ENST00000311601.5	SH3 and PX domains 2B 	123	1	1	0	0	1	0	1	0	3	hsa-miR-9-5p	-0.20	-0.26	0.92	2009, 2011
SRSF1	ENST00000258962.4	serine/arginine-rich splicing factor 1 	1430	1	0	0	1	4	0	2	2	2	hsa-miR-9-5p	-0.20	-0.43	0.82	2005, 2007, 2009, 2011
RAB3IL1	ENST00000394836.2	RAB3A interacting protein (rabin3)-like 1 	157	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.38	2009, 2011
NEBL	ENST00000377122.4	nebulette 	181	1	0	1	0	0	0	0	0	3	hsa-miR-9-5p	-0.20	-0.20	0.54	2011
STT3B	ENST00000295770.2	STT3B, subunit of the oligosaccharyltransferase complex (catalytic) 	4458	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.24	0.91	
PHOSPHO1	ENST00000310544.4	phosphatase, orphan 1 	7	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.78	2005, 2007, 2009, 2011
TFRC	ENST00000540528.1	transferrin receptor 	296	1	0	0	1	0	0	0	0	2	hsa-miR-9-5p	-0.20	-0.21	0.66	2005, 2007, 2009, 2011
PIK3CB	ENST00000477593.1	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta 	437	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.22	0.82	
ABI1	ENST00000376170.4	abl-interactor 1 	317	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.21	0.70	2009, 2011
ARHGEF17	ENST00000263674.3	Rho guanine nucleotide exchange factor (GEF) 17 	729	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.20	-0.20	0.91	2005, 2007, 2009, 2011
C16orf70	ENST00000219139.3	chromosome 16 open reading frame 70 	485	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.82	2007, 2009, 2011
AP2M1	ENST00000382456.3	adaptor-related protein complex 2, mu 1 subunit 	10753	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.62	2005, 2007, 2009, 2011
FGF10	ENST00000264664.4	fibroblast growth factor 10 	5	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.20	-0.20	0.59	
IFFO2	ENST00000455833.2	intermediate filament family orphan 2 	139	2	0	1	1	0	0	0	0	0	hsa-miR-9-5p	-0.20	-0.23	0.97	2011
DBNL	ENST00000494774.1	drebrin-like 	1802	1	0	1	0	2	1	0	1	3	hsa-miR-9-5p	-0.20	-0.42	0.87	2005, 2007, 2009, 2011
MLLT3	ENST00000380338.4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 	385	1	0	0	1	2	0	2	0	1	hsa-miR-9-5p	-0.20	-0.47	0.84	
LHFP	ENST00000379589.3	lipoma HMGIC fusion partner 	5	1	0	1	0	1	0	0	1	1	hsa-miR-9-5p	-0.20	-0.20	0.36	2005, 2007, 2009, 2011
AR	ENST00000374690.3	androgen receptor 	57	1	1	0	0	5	1	2	2	1	hsa-miR-9-5p	-0.20	-0.20	< 0.1	
CDYL2	ENST00000570137.2	chromodomain protein, Y-like 2 	239	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.26	0.95	
C5orf24	ENST00000394976.3	chromosome 5 open reading frame 24 	2668	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.20	0.62	2011
NME4	ENST00000219479.2	NME/NM23 nucleoside diphosphate kinase 4 	4249	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.20	0.38	2011
TMEM200C	ENST00000581347.2	transmembrane protein 200C 	54	1	0	0	1	0	0	0	0	2	hsa-miR-9-5p	-0.19	-0.19	0.83	
TRAM1	ENST00000521425.1	translocation associated membrane protein 1 	790	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.73	2007, 2009, 2011
AMBRA1	ENST00000314845.3	autophagy/beclin-1 regulator 1 	35	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.19	< 0.1	2005, 2007, 2009, 2011
SLC19A2	ENST00000236137.5	solute carrier family 19 (thiamine transporter), member 2 	229	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.20	0.72	2005, 2007, 2009, 2011
PCDH17	ENST00000377918.3	protocadherin 17 	477	1	0	1	0	2	0	1	1	1	hsa-miR-9-5p	-0.19	-0.26	0.58	
DR1	ENST00000370272.4	down-regulator of transcription 1, TBP-binding (negative cofactor 2) 	2994	1	0	1	0	0	0	0	0	3	hsa-miR-9-5p	-0.19	-0.25	0.92	2007, 2009, 2011
BRD4	ENST00000263377.2	bromodomain containing 4 	849	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.19	-0.20	0.87	2011
SLC5A6	ENST00000310574.3	solute carrier family 5 (sodium/multivitamin and iodide cotransporter), member 6 	1638	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.53	2011
AMMECR1	ENST00000262844.5	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.91	2009, 2011
DEDD2	ENST00000336034.4	death effector domain containing 2 	32	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.55	2011
CHMP2B	ENST00000263780.4	charged multivesicular body protein 2B 	810	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.73	2007, 2009, 2011
ADAMTS18	ENST00000282849.5	ADAM metallopeptidase with thrombospondin type 1 motif, 18 	7	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.41	2011
ELMOD2	ENST00000323570.3	ELMO/CED-12 domain containing 2 	32	1	0	0	1	0	0	0	0	2	hsa-miR-9-5p	-0.19	-0.20	0.77	2011
S100PBP	ENST00000373475.5	S100P binding protein 	428	1	0	0	1	1	0	1	0	1	hsa-miR-9-5p	-0.19	-0.21	0.75	2007, 2009, 2011
STARD13	ENST00000336934.5	StAR-related lipid transfer (START) domain containing 13 	314	2	1	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.27	0.58	2005, 2007, 2009, 2011
ARL4C	ENST00000390645.2	ADP-ribosylation factor-like 4C 	84	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.19	0.84	2007, 2009, 2011
ZNF248	ENST00000395867.3	zinc finger protein 248 	43	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.72	2005, 2007, 2009, 2011
ERMP1	ENST00000381506.3	endoplasmic reticulum metallopeptidase 1 	53	2	0	0	2	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	ORF	
FOXP1	ENST00000318789.4	forkhead box P1 	264	2	1	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.52	0.99	2005, 2007, 2009, 2011
BNC2	ENST00000380672.4	basonuclin 2 	770	1	0	0	1	2	0	1	1	4	hsa-miR-9-5p	-0.19	-0.30	0.80	2009, 2011
CDX2	ENST00000381020.7	caudal type homeobox 2 	563	1	1	0	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.19	< 0.1	2011
GREB1	ENST00000381486.2	growth regulation by estrogen in breast cancer 1 	40	1	0	1	0	0	0	0	0	3	hsa-miR-9-5p	-0.19	-0.21	0.89	2009, 2011
MYO19	ENST00000431794.3	myosin XIX 	615	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.19	0.74	2011
GDE1	ENST00000353258.3	glycerophosphodiester phosphodiesterase 1 	2741	1	0	0	1	3	2	1	0	2	hsa-miR-9-5p	-0.19	-0.51	0.60	
GALNT16	ENST00000337827.4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 16 	35	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.19	-0.19	0.91	2009, 2011
CCNJ	ENST00000265992.5	cyclin J 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	0.66	2009, 2011
SMOC2	ENST00000356284.2	SPARC related modular calcium binding 2 	5	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.19	-0.19	< 0.1	2009, 2011
PCSK6	ENST00000348070.1	proprotein convertase subtilisin/kexin type 6 	670	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	0.82	2005, 2007, 2009, 2011
WIZ	ENST00000389282.4	widely interspaced zinc finger motifs 	1321	1	0	0	1	1	0	0	1	2	hsa-miR-9-5p	-0.18	-0.19	0.80	2011
DGKH	ENST00000261491.5	diacylglycerol kinase, eta 	46	1	1	0	0	2	0	0	2	2	hsa-miR-9-5p	-0.18	-0.30	< 0.1	
AP1S3	ENST00000396654.2	adaptor-related protein complex 1, sigma 3 subunit 	130	1	1	0	0	1	0	0	1	2	hsa-miR-9-5p	-0.18	-0.33	< 0.1	2009
RBMS1	ENST00000348849.3	RNA binding motif, single stranded interacting protein 1 	90	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.91	2011
RPS6KA4	ENST00000528057.1	ribosomal protein S6 kinase, 90kDa, polypeptide 4 	1763	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.88	2005, 2007, 2009, 2011
CEP104	ENST00000378230.3	centrosomal protein 104kDa 	73	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.18	-0.18	0.70	2005, 2007, 2009, 2011
MAP1A	ENST00000382031.1	microtubule-associated protein 1A 	223	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.52	2005, 2007, 2009, 2011
ARHGDIA	ENST00000269321.7	Rho GDP dissociation inhibitor (GDI) alpha 	452	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	ORF	2005, 2007, 2009, 2011
FNIP2	ENST00000264433.6	folliculin interacting protein 2 	266	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.19	0.67	2009, 2011
MARCH1	ENST00000274056.7	membrane-associated ring finger (C3HC4) 1, E3 ubiquitin protein ligase 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.73	2011
ATF2	ENST00000487334.2	activating transcription factor 2 	123	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.29	0.84	
OPCML	ENST00000331898.7	opioid binding protein/cell adhesion molecule-like 	5	1	0	1	0	1	0	0	1	3	hsa-miR-9-5p	-0.18	-0.18	0.75	2005, 2007, 2009, 2011
CHST9	ENST00000580774.1	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9 	20	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	ORF	
EN2	ENST00000297375.4	engrailed homeobox 2 	86	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.25	0.83	2005, 2007, 2009, 2011
SGSM1	ENST00000400358.4	small G protein signaling modulator 1 	25	1	1	0	0	1	0	1	0	1	hsa-miR-9-5p	-0.18	-0.18	0.96	2007, 2009, 2011
HS3ST3B1	ENST00000360954.2	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 	1489	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.18	-0.18	0.95	
KIF21A	ENST00000361961.3	kinesin family member 21A 	37	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.74	2005, 2007, 2009, 2011
HIC1	ENST00000399849.3	hypermethylated in cancer 1 	76	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.60	2011
ST8SIA4	ENST00000231461.5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 	5	1	1	0	0	0	0	0	0	2	hsa-miR-9-5p	-0.18	-0.18	0.95	2005, 2007, 2009, 2011
ADPGK	ENST00000311669.8	ADP-dependent glucokinase 	1938	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.82	2005, 2007, 2009, 2011
BICC1	ENST00000373886.3	bicaudal C homolog 1 (Drosophila) 	165	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	0.82	2007, 2009, 2011
SACS	ENST00000402364.1	spastic ataxia of Charlevoix-Saguenay (sacsin) 	450	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.72	2005, 2007, 2009, 2011
PHIP	ENST00000275034.4	pleckstrin homology domain interacting protein 	668	1	0	0	1	2	0	2	0	0	hsa-miR-9-5p	-0.18	-0.34	0.77	2011
PALM2	ENST00000448454.2	paralemmin 2 	35	1	0	1	0	0	0	0	0	4	hsa-miR-9-5p	-0.18	-0.18	0.66	2009, 2011
IKZF4	ENST00000262032.5	IKAROS family zinc finger 4 (Eos) 	329	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.19	0.86	2007, 2009, 2011
SORT1	ENST00000256637.6	sortilin 1 	2111	1	0	1	0	0	0	0	0	2	hsa-miR-9-5p	-0.18	-0.21	0.83	2005, 2007, 2009, 2011
CDK13	ENST00000181839.4	cyclin-dependent kinase 13 	32	1	0	1	0	1	0	1	0	0	hsa-miR-9-5p	-0.18	-0.33	0.79	
TRIM2	ENST00000338700.5	tripartite motif containing 2 	22	2	0	2	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.84	2003, 2005, 2007, 2009, 2011
UBE2Q1	ENST00000292211.4	ubiquitin-conjugating enzyme E2Q family member 1 	3046	1	0	1	0	1	0	0	1	0	hsa-miR-9-5p	-0.18	-0.28	0.84	2007, 2009, 2011
NMT2	ENST00000378165.4	N-myristoyltransferase 2 	318	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	0.82	2005, 2007, 2009, 2011
GAB2	ENST00000340149.2	GRB2-associated binding protein 2 	627	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	0.73	2005, 2007, 2009, 2011
CC2D1B	ENST00000371586.2	coiled-coil and C2 domain containing 1B 	42	1	1	0	0	1	0	1	0	2	hsa-miR-9-5p	-0.18	-0.20	0.96	2007, 2009, 2011
TM9SF3	ENST00000371142.4	transmembrane 9 superfamily member 3 	1030	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.82	2007, 2009, 2011
SRSF6	ENST00000244020.3	serine/arginine-rich splicing factor 6 	1914	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.20	0.61	2005, 2007, 2011
ENTPD1	ENST00000371207.3	ectonucleoside triphosphate diphosphohydrolase 1 	15	1	0	0	1	3	1	1	1	7	hsa-miR-9-5p	-0.18	-0.27	0.82	2009, 2011
PCSK5	ENST00000376752.4	proprotein convertase subtilisin/kexin type 5 	68	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	0.92	
ERBB2IP	ENST00000284037.5	erbb2 interacting protein 	177	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.83	2005, 2007, 2009, 2011
MTHFD1L	ENST00000367321.3	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like 	2336	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.18	-0.18	0.83	2005, 2007, 2009, 2011
EFNA1	ENST00000368407.3	ephrin-A1 	423	1	0	0	1	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.80	2005, 2007, 2009, 2011
RASGRF2	ENST00000265080.4	Ras protein-specific guanine nucleotide-releasing factor 2 	140	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	< 0.1	
CELF6	ENST00000287202.5	CUGBP, Elav-like family member 6 	5	1	0	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.18	-0.18	0.90	2005, 2007, 2009, 2011
MYCBP	ENST00000397572.2	MYC binding protein 	85	1	0	0	1	1	0	1	0	2	hsa-miR-9-5p	-0.18	-0.38	0.80	2011
COL18A1	ENST00000400337.2	collagen, type XVIII, alpha 1 	1051	1	0	0	1	0	0	0	0	1	hsa-miR-9-5p	-0.17	-0.17	0.83	2005, 2007, 2009, 2011
SNRK	ENST00000429705.2	SNF related kinase 	153	2	1	1	0	0	0	0	0	0	hsa-miR-9-5p	-0.17	-0.17	0.79	2005, 2007, 2009, 2011
TGOLN2	ENST00000377386.3	trans-golgi network protein 2 	1914	1	0	1	0	1	0	1	0	1	hsa-miR-9-5p	-0.17	-0.18	0.77	2005, 2007, 2009, 2011
CUL4A	ENST00000326335.4	cullin 4A 	4084	1	0	1	0	0	0	0	0	1	hsa-miR-9-5p	-0.17	-0.25	0.92	2005, 2007, 2009, 2011
SLC6A12	ENST00000359674.4	solute carrier family 6 (neurotransmitter transporter), member 12 	13	1	1	0	0	0	0	0	0	0	hsa-miR-9-5p	-0.17	-0.17	< 0.1	
