Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
KPNA6	ENST00000373625.3	karyopherin alpha 6 (importin alpha 7) 	272	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.17	-0.19	0.71	
B3GNT7	ENST00000287590.5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.78	2011
PDPK1	ENST00000441549.3	3-phosphoinositide dependent protein kinase-1 	104	2	1	0	1	1	0	1	0	1	rno-miR-128-3p	-0.17	-0.17	0.88	2005, 2007, 2009, 2011
WBP1L	ENST00000369889.4	WW domain binding protein 1-like 	5	1	1	0	0	0	0	0	0	1	rno-miR-128-3p	-0.17	-0.17	0.73	2009, 2011
SOX7	ENST00000304501.1	SRY (sex determining region Y)-box 7 	47	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.17	-0.17	0.71	2009, 2011
ZNF800	ENST00000393313.1	zinc finger protein 800 	239	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.17	0.56	2007
CLCN5	ENST00000376088.3	chloride channel, voltage-sensitive 5 	154	2	0	1	1	0	0	0	0	5	rno-miR-128-3p	-0.16	-0.37	0.83	2007, 2009, 2011
RAI14	ENST00000265109.3	retinoic acid induced 14 	2228	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.16	-0.17	0.62	2009, 2011
NPTX1	ENST00000306773.4	neuronal pentraxin I 	1876	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.17	0.55	2005, 2007, 2009, 2011
PDE3B	ENST00000282096.4	phosphodiesterase 3B, cGMP-inhibited 	258	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.79	2009, 2011
ARX	ENST00000379044.4	aristaless related homeobox 	5	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.16	-0.16	0.64	2011
RUFY3	ENST00000381006.3	RUN and FYVE domain containing 3 	162	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.16	-0.20	0.56	2011
SLC9A7	ENST00000328306.4	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7 	147	1	0	0	1	0	0	0	0	3	rno-miR-128-3p	-0.16	-0.43	0.72	
FBLN2	ENST00000404922.3	fibulin 2 	59	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.23	ORF	2005, 2007, 2009, 2011
TLK2	ENST00000582809.1	tousled-like kinase 2 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.75	2007, 2009, 2011
DNAJC13	ENST00000260818.6	DnaJ (Hsp40) homolog, subfamily C, member 13 	256	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.16	-0.16	0.67	2007, 2009, 2011
GLRA2	ENST00000218075.4	glycine receptor, alpha 2 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.58	2005, 2007
SLC25A53	ENST00000357421.4	solute carrier family 25, member 53 	15	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.50	
FOXB1	ENST00000396057.4	forkhead box B1 	31	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.19	0.21	
C8orf4	ENST00000315792.3	chromosome 8 open reading frame 4 	3820	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.16	-0.29	0.75	
BLOC1S5	ENST00000397457.2	biogenesis of lysosomal organelles complex-1, subunit 5, muted 	187	1	1	0	0	1	0	0	1	0	rno-miR-128-3p	-0.16	-0.27	0.76	2009, 2011
MYOCD	ENST00000425538.1	myocardin 	62	1	0	1	0	0	0	0	0	3	rno-miR-128-3p	-0.16	-0.19	0.67	2011
SKOR1	ENST00000341418.5	SKI family transcriptional corepressor 1 	22	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.69	
TNRC18	ENST00000399537.4	trinucleotide repeat containing 18 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.77	2009, 2011
SATB2	ENST00000417098.1	SATB homeobox 2 	820	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.65	2007, 2009, 2011
MSTN	ENST00000260950.4	myostatin 	6	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.53	
RUNX1	ENST00000344691.4	runt-related transcription factor 1 	182	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.16	-0.16	0.77	2011
CCDC50	ENST00000392455.3	coiled-coil domain containing 50 	961	1	0	1	0	3	1	1	1	1	rno-miR-128-3p	-0.16	-0.39	0.51	2011
GAD1	ENST00000358196.3	glutamate decarboxylase 1 (brain, 67kDa) 	16	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.18	0.16	2005, 2007
TOM1L2	ENST00000581396.1	target of myb1-like 2 (chicken) 	35	1	0	1	0	1	0	0	1	1	rno-miR-128-3p	-0.16	-0.16	0.29	2011
ZCCHC24	ENST00000372336.3	zinc finger, CCHC domain containing 24 	359	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.77	2007, 2009, 2011
E2F3	ENST00000346618.3	E2F transcription factor 3 	91	1	0	1	0	2	1	1	0	0	rno-miR-128-3p	-0.16	-0.16	0.76	2007, 2009, 2011
NEURL4	ENST00000315614.7	neuralized homolog 4 (Drosophila) 	469	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.62	2007, 2009, 2011
ARHGAP21	ENST00000396432.2	Rho GTPase activating protein 21 	10	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.27	2005, 2007
IFFO2	ENST00000455833.2	intermediate filament family orphan 2 	139	2	0	2	0	0	0	0	0	1	rno-miR-128-3p	-0.16	-0.19	0.70	2011
MIER3	ENST00000381226.3	mesoderm induction early response 1, family member 3 	112	2	0	0	2	0	0	0	0	2	rno-miR-128-3p	-0.16	-0.17	0.84	2007, 2011
NR5A2	ENST00000367362.3	nuclear receptor subfamily 5, group A, member 2 	121	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.16	-0.16	0.68	2007, 2009, 2011
ABCA1	ENST00000374736.3	ATP-binding cassette, sub-family A (ABC1), member 1 	184	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.63	2007, 2009, 2011
FOXO4	ENST00000374259.3	forkhead box O4 	48	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.16	-0.16	0.45	2005, 2007, 2009, 2011
MED13	ENST00000397786.2	mediator complex subunit 13 	561	1	0	1	0	1	0	0	1	3	rno-miR-128-3p	-0.16	-0.22	0.71	2005, 2007, 2009, 2011
SOWAHA	ENST00000378693.2	sosondowah ankyrin repeat domain family member A 	138	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.66	2007, 2009, 2011
TADA1	ENST00000367874.4	transcriptional adaptor 1 	160	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.15	-0.15	0.64	2011
ARHGAP1	ENST00000311956.4	Rho GTPase activating protein 1 	2229	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.74	2009, 2011
TNR	ENST00000367674.2	tenascin R 	5	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.15	-0.15	< 0.1	
INSR	ENST00000341500.5	insulin receptor 	577	1	0	0	1	1	1	0	0	0	rno-miR-128-3p	-0.15	-0.16	0.67	2005, 2007, 2009, 2011
SLC10A7	ENST00000264986.3	solute carrier family 10, member 7 	77	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.15	-0.19	0.65	2009, 2011
TMEM151B	ENST00000451188.2	transmembrane protein 151B 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.52	2011
CREB1	ENST00000432329.2	cAMP responsive element binding protein 1 	295	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.15	-0.18	0.76	2007, 2011
RERE	ENST00000337907.3	arginine-glutamic acid dipeptide (RE) repeats 	199	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.72	2005, 2007, 2009, 2011
DYNLL2	ENST00000579991.2	dynein, light chain, LC8-type 2 	1162	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.15	-0.32	0.78	
LONRF1	ENST00000398246.3	LON peptidase N-terminal domain and ring finger 1 	36	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.15	-0.15	0.57	2007
LIN7C	ENST00000278193.2	lin-7 homolog C (C. elegans) 	1701	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.15	-0.17	0.51	2009, 2011
CSRNP1	ENST00000273153.5	cysteine-serine-rich nuclear protein 1 	544	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.71	2007, 2009, 2011
NTN1	ENST00000173229.2	netrin 1 	12	1	0	0	1	2	0	2	0	0	rno-miR-128-3p	-0.15	-0.15	0.65	
FOSB	ENST00000586615.1	FBJ murine osteosarcoma viral oncogene homolog B 	11	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.62	2007, 2011
NBEAL1	ENST00000449802.1	neurobeachin-like 1 	42	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.15	-0.17	0.69	
MFHAS1	ENST00000276282.6	malignant fibrous histiocytoma amplified sequence 1 	130	1	0	0	1	1	0	0	1	2	rno-miR-128-3p	-0.15	-0.15	0.67	2007, 2009, 2011
DTX4	ENST00000227451.3	deltex homolog 4 (Drosophila) 	5	2	1	1	0	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.93	2009, 2011
CCDC85C	ENST00000380243.4	coiled-coil domain containing 85C 	86	1	1	0	0	1	0	0	1	1	rno-miR-128-3p	-0.15	-0.24	0.83	2011
MED14	ENST00000324817.1	mediator complex subunit 14 	1038	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.15	-0.18	0.78	2005, 2007, 2009, 2011
ALDH4A1	ENST00000375341.3	aldehyde dehydrogenase 4 family, member A1 	520	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.55	2009, 2011
SETD7	ENST00000274031.3	SET domain containing (lysine methyltransferase) 7 	76	1	0	1	0	2	0	0	2	2	rno-miR-128-3p	-0.15	-0.33	0.67	2007, 2009, 2011
MAP4K5	ENST00000013125.4	mitogen-activated protein kinase kinase kinase kinase 5 	634	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.39	2005, 2007, 2009, 2011
TMEM178B	ENST00000565468.1	transmembrane protein 178B 	129	1	0	1	0	4	0	4	0	1	rno-miR-128-3p	-0.15	-0.15	0.33	2011
EYA4	ENST00000367895.5	eyes absent homolog 4 (Drosophila) 	242	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.15	-0.15	0.78	2005, 2007, 2009, 2011
POM121C	ENST00000257665.5	POM121 transmembrane nucleoporin C 	5	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.15	-0.15	0.67	2011
UBE2V1	ENST00000371657.5	ubiquitin-conjugating enzyme E2 variant 1 	1621	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.66	2011
CHIC1	ENST00000373504.6	cysteine-rich hydrophobic domain 1 	16	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.15	-0.15	0.54	2011
EYA1	ENST00000388742.4	eyes absent homolog 1 (Drosophila) 	222	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.15	-0.15	0.51	2007
APPBP2	ENST00000083182.3	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	907	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.14	-0.14	0.78	2007, 2009, 2011
SLC7A14	ENST00000231706.5	solute carrier family 7, member 14 	5	1	0	1	0	2	0	1	1	2	rno-miR-128-3p	-0.14	-0.14	0.74	2011
ST14	ENST00000278742.5	suppression of tumorigenicity 14 (colon carcinoma) 	11	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.66	2007
CDK18	ENST00000360066.2	cyclin-dependent kinase 18 	262	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.14	-0.15	0.75	2007, 2009, 2011
IRF4	ENST00000380956.4	interferon regulatory factor 4 	10	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.14	-0.14	0.75	2007, 2009, 2011
SYDE1	ENST00000342784.2	synapse defective 1, Rho GTPase, homolog 1 (C. elegans) 	249	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.50	2007, 2011
SOX7	ENST00000554914.1	Transcription factor SOX-7; Uncharacterized protein; cDNA FLJ58508, highly similar to Transcription factor SOX-7  	47	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.16	0.71	
TEAD1	ENST00000361905.4	TEA domain family member 1 (SV40 transcriptional enhancer factor) 	740	1	1	0	0	0	0	0	0	2	rno-miR-128-3p	-0.14	-0.15	0.61	2009, 2011
CBFA2T3	ENST00000327483.5	core-binding factor, runt domain, alpha subunit 2; translocated to, 3 	7	1	0	0	1	1	0	0	1	0	rno-miR-128-3p	-0.14	-0.19	0.72	2005, 2007, 2009, 2011
CASP8	ENST00000392259.2	caspase 8, apoptosis-related cysteine peptidase 	64	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.14	-0.14	ORF	
EIF5	ENST00000216554.3	eukaryotic translation initiation factor 5 	970	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.19	0.77	2009, 2011
TCF4	ENST00000354452.3	transcription factor 4 	394	2	0	2	0	1	0	1	0	5	rno-miR-128-3p	-0.14	-0.14	0.75	2009, 2011
CCM2	ENST00000541586.1	cerebral cavernous malformation 2 	1046	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.75	2011
ERC2	ENST00000288221.6	ELKS/RAB6-interacting/CAST family member 2 	11	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.50	2007, 2009, 2011
PLEKHH1	ENST00000329153.5	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 	125	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.14	-0.15	0.69	2005, 2007, 2009, 2011
TMEM110	ENST00000355083.5	transmembrane protein 110 	306	1	0	0	1	1	1	0	0	1	rno-miR-128-3p	-0.14	-0.16	0.61	2007, 2011
SMG1	ENST00000446231.2	SMG1 phosphatidylinositol 3-kinase-related kinase 	339	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.71	2005, 2007, 2009, 2011
ZHX1	ENST00000395571.3	zinc fingers and homeoboxes 1 	88	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.14	-0.14	0.59	2007, 2009, 2011
CNOT6	ENST00000393356.1	CCR4-NOT transcription complex, subunit 6 	300	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.14	-0.18	0.34	2005, 2007, 2009, 2011
ADCY2	ENST00000338316.4	adenylate cyclase 2 (brain) 	13	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.81	2005, 2007, 2009, 2011
RFX3	ENST00000382004.3	regulatory factor X, 3 (influences HLA class II expression) 	37	1	1	0	0	2	0	1	1	1	rno-miR-128-3p	-0.14	-0.20	0.20	
CCAR2	ENST00000308511.4	cell cycle and apoptosis regulator 2 	9525	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.14	-0.16	0.10	
ZBTB42	ENST00000342537.7	zinc finger and BTB domain containing 42 	182	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.15	0.75	2011
SRSF1	ENST00000258962.4	serine/arginine-rich splicing factor 1 	1430	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.16	0.71	2005, 2007, 2009, 2011
ZADH2	ENST00000322342.3	zinc binding alcohol dehydrogenase domain containing 2 	207	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.14	-0.26	0.90	2005, 2007, 2009, 2011
ELFN2	ENST00000402918.2	extracellular leucine-rich repeat and fibronectin type III domain containing 2 	22	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.14	-0.14	0.78	2007, 2009, 2011
BCL3	ENST00000164227.5	B-cell CLL/lymphoma 3 	2099	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.56	2005, 2007, 2009, 2011
LHX1	ENST00000254457.5	LIM homeobox 1 	15	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.14	-0.14	0.51	2011
NETO1	ENST00000327305.6	neuropilin (NRP) and tolloid (TLL)-like 1 	5	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.14	-0.16	0.77	2011
SS18L1	ENST00000331758.3	synovial sarcoma translocation gene on chromosome 18-like 1 	274	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.14	-0.17	0.60	2007, 2009, 2011
CDYL2	ENST00000570137.2	chromodomain protein, Y-like 2 	239	1	0	1	0	0	0	0	0	3	rno-miR-128-3p	-0.14	-0.18	0.31	
IKZF2	ENST00000457361.1	IKAROS family zinc finger 2 (Helios) 	32	1	0	0	1	1	0	0	1	2	rno-miR-128-3p	-0.14	-0.15	0.52	2007, 2009, 2011
DTNA	ENST00000283365.9	dystrobrevin, alpha 	144	2	0	1	1	1	0	1	0	0	rno-miR-128-3p	-0.13	-0.18	0.77	2007, 2011
NFIB	ENST00000397575.3	nuclear factor I/B 	1149	2	0	1	1	0	0	0	0	7	rno-miR-128-3p	-0.13	-0.14	0.69	2007, 2009, 2011
SRL	ENST00000399609.3	sarcalumenin 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.78	2009, 2011
ACOT11	ENST00000343744.2	acyl-CoA thioesterase 11 	36	1	1	0	0	1	0	1	0	0	rno-miR-128-3p	-0.13	-0.13	ORF	2007
BDP1	ENST00000380675.2	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB 	12	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.69	2011
RSBN1	ENST00000261441.5	round spermatid basic protein 1 	54	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.13	-0.13	0.32	2005, 2007, 2009, 2011
JMJD1C	ENST00000399251.1	jumonji domain containing 1C 	60	1	0	0	1	1	0	1	0	0	rno-miR-128-3p	-0.13	-0.15	0.69	2005, 2007, 2009, 2011
BRWD3	ENST00000373275.4	bromodomain and WD repeat domain containing 3 	506	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.13	-0.13	0.70	2011
DCBLD2	ENST00000326840.6	discoidin, CUB and LCCL domain containing 2 	798	1	0	1	0	1	0	1	0	4	rno-miR-128-3p	-0.13	-0.16	0.29	2009, 2011
NRP2	ENST00000360409.3	neuropilin 2 	146	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.13	-0.13	0.77	2005, 2007, 2009, 2011
MBTD1	ENST00000586178.1	mbt domain containing 1 	113	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.13	-0.13	0.65	2011
HEG1	ENST00000311127.4	heart development protein with EGF-like domains 1 	380	1	0	0	1	2	1	1	0	1	rno-miR-128-3p	-0.13	-0.13	0.72	2009, 2011
ADAM10	ENST00000260408.3	ADAM metallopeptidase domain 10 	385	1	0	1	0	0	0	0	0	2	rno-miR-128-3p	-0.13	-0.26	0.52	
DKK2	ENST00000285311.3	dickkopf WNT signaling pathway inhibitor 2 	5	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.74	2007, 2009, 2011
RASA2	ENST00000286364.3	RAS p21 protein activator 2 	170	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.58	
GRIN2B	ENST00000609686.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2B 	5	1	0	1	0	4	1	2	1	2	rno-miR-128-3p	-0.13	-0.13	0.49	
FOXP2	ENST00000408937.3	forkhead box P2 	169	1	0	0	1	1	0	0	1	2	rno-miR-128-3p	-0.13	-0.18	0.69	2005, 2007, 2009, 2011
ARFGAP2	ENST00000426335.2	ADP-ribosylation factor GTPase activating protein 2 	3549	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.22	2009, 2011
ATP8A1	ENST00000381668.5	ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 	48	1	0	1	0	1	0	1	0	1	rno-miR-128-3p	-0.13	-0.14	0.68	2009, 2011
MNT	ENST00000174618.4	MNT, MAX dimerization protein 	146	1	0	1	0	1	0	1	0	0	rno-miR-128-3p	-0.13	-0.14	0.37	2005, 2007, 2009, 2011
SEMA6A	ENST00000343348.6	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	106	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.68	2007, 2009, 2011
PIK3R1	ENST00000521381.1	phosphoinositide-3-kinase, regulatory subunit 1 (alpha) 	217	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.37	2007, 2009, 2011
SOX11	ENST00000322002.3	SRY (sex determining region Y)-box 11 	1100	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.13	-0.13	0.54	2007, 2009, 2011
KMT2C	ENST00000262189.6	lysine (K)-specific methyltransferase 2C 	417	1	0	0	1	2	0	1	1	0	rno-miR-128-3p	-0.13	-0.13	0.68	2007, 2009, 2011
KIAA1109	ENST00000388738.3	KIAA1109 	591	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.67	2009, 2011
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.55	
KAT7	ENST00000259021.4	K(lysine) acetyltransferase 7 	48	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.23	0.81	2005, 2007, 2009, 2011
RORA	ENST00000335670.6	RAR-related orphan receptor A 	102	1	0	0	1	2	0	1	1	3	rno-miR-128-3p	-0.12	-0.15	0.65	2011
FAM65B	ENST00000259698.4	family with sequence similarity 65, member B 	7	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.76	2009, 2011
ZNF608	ENST00000504926.1	zinc finger protein 608 	22	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.12	-0.12	0.53	2011
DTX1	ENST00000257600.3	deltex homolog 1 (Drosophila) 	10	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.55	2005, 2007, 2009, 2011
HCN4	ENST00000261917.3	hyperpolarization activated cyclic nucleotide-gated potassium channel 4 	19	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.78	2005, 2007, 2009, 2011
FXR2	ENST00000250113.7	fragile X mental retardation, autosomal homolog 2 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.13	2011
FAM126A	ENST00000409923.1	family with sequence similarity 126, member A 	241	1	1	0	0	3	0	1	2	1	rno-miR-128-3p	-0.12	-0.37	0.57	2007, 2009, 2011
LRRC10B	ENST00000378075.2	leucine rich repeat containing 10B 	5	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.16	2011
KIF5B	ENST00000302418.4	kinesin family member 5B 	635	1	0	1	0	0	0	0	0	3	rno-miR-128-3p	-0.12	-0.12	0.47	2009, 2011
ZBTB34	ENST00000319119.4	zinc finger and BTB domain containing 34 	726	1	0	0	1	0	0	0	0	1	rno-miR-128-3p	-0.12	-0.12	0.65	2011
MAN1A1	ENST00000368468.3	mannosidase, alpha, class 1A, member 1 	248	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.64	2009, 2011
GPD2	ENST00000310454.6	glycerol-3-phosphate dehydrogenase 2 (mitochondrial) 	196	1	1	0	0	1	0	1	0	1	rno-miR-128-3p	-0.12	-0.12	0.45	2007, 2009, 2011
STEAP3	ENST00000409811.1	STEAP family member 3, metalloreductase 	160	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.13	0.21	2007, 2011
GRM5	ENST00000418177.2	glutamate receptor, metabotropic 5 	5	1	0	0	1	0	0	0	0	2	rno-miR-128-3p	-0.12	-0.12	0.76	2011
LYPD3	ENST00000244333.3	LY6/PLAUR domain containing 3 	13	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.63	2007, 2009, 2011
NRXN1	ENST00000342183.5	neurexin 1 	5	1	0	0	1	1	0	1	0	1	rno-miR-128-3p	-0.12	-0.12	0.61	2007
ZEB1	ENST00000361642.5	zinc finger E-box binding homeobox 1 	59	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.12	-0.12	0.42	
HS3ST1	ENST00000002596.5	heparan sulfate (glucosamine) 3-O-sulfotransferase 1 	9	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.16	0.18	
KCNAB1	ENST00000302490.8	potassium voltage-gated channel, shaker-related subfamily, beta member 1 	5	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.12	-0.12	0.40	2005, 2007, 2009, 2011
NKX3-2	ENST00000382438.5	NK3 homeobox 2 	36	1	0	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.17	0.54	
PLEKHH2	ENST00000282406.4	pleckstrin homology domain containing, family H (with MyTH4 domain) member 2 	9	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.66	2005, 2007, 2011
CPEB3	ENST00000412050.4	cytoplasmic polyadenylation element binding protein 3 	48	2	0	0	2	1	0	0	1	1	rno-miR-128-3p	-0.12	-0.13	0.86	2005, 2007, 2009, 2011
DPY19L3	ENST00000586987.1	dpy-19-like 3 (C. elegans) 	146	1	1	0	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.17	0.84	2007, 2009, 2011
PDGFRA	ENST00000257290.5	platelet-derived growth factor receptor, alpha polypeptide 	39	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.77	2011
C11orf87	ENST00000327419.6	chromosome 11 open reading frame 87 	5	2	1	1	0	0	0	0	0	0	rno-miR-128-3p	-0.12	-0.12	0.57	2005, 2007, 2009, 2011
NAV3	ENST00000228327.6	neuron navigator 3 	277	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.12	-0.12	0.38	2005, 2007, 2009, 2011
STK40	ENST00000359297.2	serine/threonine kinase 40 	214	1	1	0	0	1	0	1	0	2	rno-miR-128-3p	-0.11	-0.12	0.72	
KLHL18	ENST00000232766.5	kelch-like family member 18 	74	1	0	1	0	1	0	0	1	1	rno-miR-128-3p	-0.11	-0.12	0.15	2009, 2011
HECTD1	ENST00000553700.1	HECT domain containing E3 ubiquitin protein ligase 1 	34	1	0	1	0	0	0	0	0	1	rno-miR-128-3p	-0.11	-0.11	0.80	2005, 2007, 2011
ERG	ENST00000398905.1	v-ets avian erythroblastosis virus E26 oncogene homolog 	184	1	0	0	1	0	0	0	0	0	rno-miR-128-3p	-0.11	-0.11	0.77	2009, 2011
