Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
C1orf233	ENST00000422725.1	chromosome 1 open reading frame 233 	210	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.47	-0.47	0.94	2011
SLC16A13	ENST00000308027.6	solute carrier family 16, member 13 	137	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.47	-0.61	0.97	2011
GPT2	ENST00000340124.4	glutamic pyruvate transaminase (alanine aminotransferase) 2 	1750	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.47	-0.49	0.93	2007, 2009, 2011
QSER1	ENST00000399302.2	glutamine and serine rich 1 	34	2	1	1	0	0	0	0	0	2	rno-miR-124-3p	-0.47	-0.51	> 0.99	2007, 2009, 2011
EDEM1	ENST00000256497.4	ER degradation enhancer, mannosidase alpha-like 1 	948	2	1	1	0	1	0	0	1	2	rno-miR-124-3p	-0.47	-0.48	0.99	2007, 2009, 2011
SMARCAD1	ENST00000354268.4	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 	371	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.47	-0.47	0.98	2007, 2009, 2011
TEAD1	ENST00000361905.4	TEA domain family member 1 (SV40 transcriptional enhancer factor) 	740	2	1	1	0	0	0	0	0	5	rno-miR-124-3p	-0.46	-0.48	> 0.99	2007, 2009, 2011
CBFB	ENST00000290858.6	core-binding factor, beta subunit 	3904	1	0	0	1	1	0	1	0	0	rno-miR-124-3p	-0.46	-0.51	0.74	2007
SCAMP2	ENST00000268099.9	secretory carrier membrane protein 2 	101	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.46	-0.47	0.95	2007, 2009, 2011
CCDC177	ENST00000599174.1	Homo sapiens coiled-coil domain containing 177 (CCDC177), mRNA. 	0	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.46	-0.46	0.98	
EPT1	ENST00000260585.7	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 	449	1	0	0	1	2	0	2	0	3	rno-miR-124-3p	-0.46	-0.52	0.84	2007, 2009, 2011
CTNS	ENST00000046640.3	cystinosin, lysosomal cystine transporter 	308	2	1	1	0	1	1	0	0	2	rno-miR-124-3p	-0.46	-0.77	> 0.99	2007, 2009, 2011
RRAS	ENST00000246792.3	related RAS viral (r-ras) oncogene homolog 	267	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.46	-0.46	0.90	2009, 2011
DNAJC25-GNG10	ENST00000374294.3	DNAJC25-GNG10 readthrough 	407	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.46	-0.46	0.89	2007, 2009, 2011
XPO4	ENST00000400602.2	exportin 4 	718	2	0	1	1	1	0	1	0	1	rno-miR-124-3p	-0.46	-0.54	> 0.99	2007, 2009, 2011
PPP1R13L	ENST00000360957.5	protein phosphatase 1, regulatory subunit 13 like 	68	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.46	-0.46	0.97	2007, 2009, 2011
ATP7A	ENST00000343533.5	ATPase, Cu++ transporting, alpha polypeptide 	141	2	1	1	0	1	0	0	1	0	rno-miR-124-3p	-0.46	-0.63	> 0.99	2007, 2009, 2011
TSC22D4	ENST00000300181.2	TSC22 domain family, member 4 	919	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.46	-0.46	0.79	2007, 2009, 2011
CRKL	ENST00000354336.3	v-crk avian sarcoma virus CT10 oncogene homolog-like 	2142	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.46	-0.46	0.94	2011
GNG2	ENST00000556752.1	guanine nucleotide binding protein (G protein), gamma 2 	199	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.45	-0.51	0.78	
GSN	ENST00000373823.3	gelsolin 	1283	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.45	-0.46	0.91	2009, 2011
LHX2	ENST00000373615.4	LIM homeobox 2 	326	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.45	-0.45	0.95	2007, 2009, 2011
SLC29A1	ENST00000393844.1	solute carrier family 29 (equilibrative nucleoside transporter), member 1 	678	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.45	-0.46	0.91	2007, 2009, 2011
TMEM184B	ENST00000361906.3	transmembrane protein 184B 	1362	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.45	-0.45	0.98	2007, 2009, 2011
DNAJC25	ENST00000556107.1	DnaJ (Hsp40) homolog, subfamily C , member 25 	407	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.45	-0.45	0.80	
TTL	ENST00000233336.6	tubulin tyrosine ligase 	442	2	2	0	0	1	0	1	0	1	rno-miR-124-3p	-0.45	-0.82	> 0.99	2007, 2009, 2011
RELA	ENST00000525693.1	v-rel avian reticuloendotheliosis viral oncogene homolog A 	1707	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.45	-0.46	0.87	2011
SGK1	ENST00000367858.5	serum/glucocorticoid regulated kinase 1 	369	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.45	-0.45	0.89	2007, 2009, 2011
PHF17	ENST00000226319.6	PHD finger protein 17 	1393	2	0	1	1	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.46	0.95	2007, 2009, 2011
SMOX	ENST00000339123.6	spermine oxidase 	289	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.44	0.86	2007, 2009, 2011
WIPF2	ENST00000323571.4	WAS/WASL interacting protein family, member 2 	214	3	0	2	1	0	0	0	0	4	rno-miR-124-3p	-0.44	-0.78	> 0.99	2007, 2009, 2011
EVI5	ENST00000370331.1	ecotropic viral integration site 5 	172	2	0	2	0	1	0	0	1	1	rno-miR-124-3p	-0.44	-0.56	> 0.99	2007, 2009, 2011
PIRT	ENST00000580256.2	phosphoinositide-interacting regulator of transient receptor potential channels 	5	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.44	-0.44	0.75	2009, 2011
SLC35G1	ENST00000371408.3	solute carrier family 35, member G1 	227	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.44	-0.45	0.90	2007, 2009, 2011
CD151	ENST00000322008.4	CD151 molecule (Raph blood group) 	13919	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.44	0.89	2007, 2009, 2011
KCNK2	ENST00000444842.2	potassium channel, subfamily K, member 2 	258	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.44	0.94	2007, 2009, 2011
ORC2	ENST00000234296.2	origin recognition complex, subunit 2 	381	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.49	0.94	2007, 2009, 2011
ACADSB	ENST00000358776.4	acyl-CoA dehydrogenase, short/branched chain 	239	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.45	< 0.1	2011
ABHD5	ENST00000458276.2	abhydrolase domain containing 5 	884	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.44	-0.44	0.94	2007, 2009, 2011
RASSF5	ENST00000367117.3	Ras association (RalGDS/AF-6) domain family member 5 	27	2	0	2	0	0	0	0	0	1	rno-miR-124-3p	-0.44	-0.56	> 0.99	2011
PRRX1	ENST00000367760.3	paired related homeobox 1 	57	2	2	0	0	0	0	0	0	1	rno-miR-124-3p	-0.44	-0.52	< 0.1	2007, 2009, 2011
FPGS	ENST00000373245.1	folylpolyglutamate synthase 	117	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.43	-0.43	0.93	
TUB	ENST00000305253.4	tubby bipartite transcription factor 	743	2	1	1	0	0	0	0	0	1	rno-miR-124-3p	-0.43	-0.43	> 0.99	
CSPP1	ENST00000262210.5	centrosome and spindle pole associated protein 1 	101	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.43	0.94	2007, 2009, 2011
CERS2	ENST00000368954.5	ceramide synthase 2 	4620	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.43	-0.43	0.83	2007, 2009, 2011
GJA5	ENST00000271348.2	gap junction protein, alpha 5, 40kDa 	5	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.43	-0.43	0.76	
SLC30A7	ENST00000370112.4	solute carrier family 30 (zinc transporter), member 7 	204	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.43	-0.48	0.94	2011
FXR1	ENST00000357559.4	fragile X mental retardation, autosomal homolog 1 	434	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.43	-0.48	0.94	
ZNF449	ENST00000339249.4	zinc finger protein 449 	345	1	1	0	0	1	0	0	1	0	rno-miR-124-3p	-0.43	-0.45	0.92	
KIAA1244	ENST00000251691.4	KIAA1244 	169	2	1	1	0	0	0	0	0	2	rno-miR-124-3p	-0.43	-0.45	> 0.99	2007, 2009, 2011
RPH3AL	ENST00000331302.7	rabphilin 3A-like (without C2 domains) 	60	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.43	0.93	
UBXN2A	ENST00000309033.4	UBX domain protein 2A 	45	1	1	0	0	1	0	1	0	0	rno-miR-124-3p	-0.43	-0.61	0.98	
LHX9	ENST00000367390.3	LIM homeobox 9 	40	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.43	-0.44	0.95	
CASC3	ENST00000264645.7	cancer susceptibility candidate 3 	493	2	0	1	1	0	0	0	0	3	rno-miR-124-3p	-0.43	-0.43	0.96	2007, 2009, 2011
KANK1	ENST00000382303.1	KN motif and ankyrin repeat domains 1 	6	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.43	0.94	2007, 2009, 2011
LMF2	ENST00000380796.3	lipase maturation factor 2 	1375	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.43	0.93	2007, 2009, 2011
CCDC130	ENST00000586600.1	coiled-coil domain containing 130 	382	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.43	0.83	2007, 2009, 2011
PQLC3	ENST00000295083.3	PQ loop repeat containing 3 	26	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.46	0.57	2007, 2009, 2011
AKT2	ENST00000392038.2	v-akt murine thymoma viral oncogene homolog 2 	525	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.43	-0.43	0.97	2009, 2011
VPS35	ENST00000299138.7	vacuolar protein sorting 35 homolog (S. cerevisiae) 	1801	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.43	-0.46	0.94	2007, 2009, 2011
TMEM87B	ENST00000283206.4	transmembrane protein 87B 	219	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.42	-0.57	0.95	2011
CTNND1	ENST00000524630.1	catenin (cadherin-associated protein), delta 1 	743	2	0	2	0	0	0	0	0	1	rno-miR-124-3p	-0.42	-0.42	> 0.99	2009, 2011
CDC14A	ENST00000370125.2	cell division cycle 14A 	123	1	1	0	0	1	0	0	1	0	rno-miR-124-3p	-0.42	-0.42	< 0.1	
HADHA	ENST00000380649.3	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit 	525	1	0	1	0	2	0	2	0	0	rno-miR-124-3p	-0.42	-0.53	0.93	2007, 2009, 2011
SLC15A4	ENST00000266771.5	solute carrier family 15 (oligopeptide transporter), member 4 	588	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.42	-0.42	0.91	2007, 2009, 2011
PAQR9	ENST00000340634.3	progestin and adipoQ receptor family member IX 	233	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.42	-0.45	0.79	2007, 2009, 2011
ZFP36L1	ENST00000555997.1	ZFP36 ring finger protein-like 1 	231	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.42	-0.43	0.81	2007, 2009, 2011
GATA6	ENST00000269216.3	GATA binding protein 6 	691	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.42	-0.43	0.94	2007, 2011
AMMECR1	ENST00000262844.5	Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 	5	2	0	1	1	0	0	0	0	2	rno-miR-124-3p	-0.42	-0.42	0.94	2011
ZBED4	ENST00000216268.5	zinc finger, BED-type containing 4 	2276	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.42	-0.43	0.99	2007, 2009, 2011
GNA13	ENST00000439174.2	guanine nucleotide binding protein (G protein), alpha 13 	190	1	0	0	1	3	0	1	2	2	rno-miR-124-3p	-0.42	-0.50	0.68	2007, 2011
NFIB	ENST00000397575.3	nuclear factor I/B 	1149	2	0	1	1	1	1	0	0	2	rno-miR-124-3p	-0.42	-0.65	0.98	2007, 2009, 2011
MYADM	ENST00000391770.4	myeloid-associated differentiation marker 	3436	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.41	-0.41	0.98	2007, 2009, 2011
USP2	ENST00000455332.2	ubiquitin specific peptidase 2 	19	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.41	-0.41	0.86	2011
C3orf58	ENST00000441925.2	chromosome 3 open reading frame 58 	118	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.41	-0.44	0.89	2007, 2009, 2011
RAVER1	ENST00000293677.6	ribonucleoprotein, PTB-binding 1 	362	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.41	-0.41	0.98	2007, 2009, 2011
SSH3	ENST00000376757.5	slingshot protein phosphatase 3 	159	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.41	-0.41	0.83	2009, 2011
AKT1S1	ENST00000391833.1	AKT1 substrate 1 (proline-rich) 	754	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.41	-0.43	0.92	2007, 2009, 2011
KIAA1958	ENST00000337530.6	KIAA1958 	117	2	0	1	1	0	0	0	0	4	rno-miR-124-3p	-0.41	-0.41	0.99	2007, 2009, 2011
LIMD2	ENST00000259006.3	LIM domain containing 2 	90	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.41	-0.41	0.92	2007, 2009, 2011
RAB11FIP5	ENST00000258098.6	RAB11 family interacting protein 5 (class I) 	81	1	0	1	0	1	0	0	1	2	rno-miR-124-3p	-0.40	-0.42	0.91	2007, 2009, 2011
MDGA2	ENST00000426342.1	MAM domain containing glycosylphosphatidylinositol anchor 2 	5	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.40	-0.40	0.89	2007, 2009, 2011
UNC119B	ENST00000344651.4	unc-119 homolog B (C. elegans) 	5	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.40	-0.40	0.94	2007, 2009, 2011
MAP2K4	ENST00000415385.3	mitogen-activated protein kinase kinase 4 	80	1	0	0	1	1	0	1	0	1	rno-miR-124-3p	-0.40	-0.40	0.82	2007, 2009, 2011
TRIM11	ENST00000493030.2	tripartite motif containing 11 	727	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	0.62	
TMCO3	ENST00000434316.2	transmembrane and coiled-coil domains 3 	3482	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	0.92	2007, 2009, 2011
PLXNB2	ENST00000449103.1	plexin B2 	82	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.40	-0.40	0.92	2009, 2011
TDG	ENST00000392872.3	thymine-DNA glycosylase 	201	1	0	1	0	1	0	1	0	2	rno-miR-124-3p	-0.40	-0.40	0.84	2007, 2009, 2011
ZSCAN22	ENST00000329665.4	zinc finger and SCAN domain containing 22 	45	2	0	2	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.56	0.85	2007, 2009, 2011
DLX5	ENST00000222598.4	distal-less homeobox 5 	20	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	0.88	2007, 2009, 2011
DCAF16	ENST00000382247.1	DDB1 and CUL4 associated factor 16 	202	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	0.65	2007, 2009, 2011
MAN2A1	ENST00000261483.4	mannosidase, alpha, class 2A, member 1 	1521	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.42	0.95	
PLD5	ENST00000536534.2	phospholipase D family, member 5 	5	1	1	0	0	1	0	1	0	2	rno-miR-124-3p	-0.40	-0.40	0.96	
FBXO10	ENST00000432825.2	F-box protein 10 	14	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.40	-0.40	0.88	2007, 2009, 2011
MFAP2	ENST00000375534.3	microfibrillar-associated protein 2 	10	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.40	-0.40	0.77	
EFHD1	ENST00000264059.3	EF-hand domain family, member D1 	105	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	< 0.1	2009, 2011
USP45	ENST00000392738.2	ubiquitin specific peptidase 45 	491	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	0.94	2007, 2009, 2011
LEMD2	ENST00000293760.5	LEM domain containing 2 	208	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.40	-0.40	0.92	2007, 2009, 2011
SP7	ENST00000536324.2	Sp7 transcription factor 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.40	-0.40	0.75	2007, 2009, 2011
DDX6	ENST00000264018.4	DEAD (Asp-Glu-Ala-Asp) box helicase 6 	11	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.40	-0.41	0.92	2007, 2009, 2011
HECTD2	ENST00000371667.1	HECT domain containing E3 ubiquitin protein ligase 2 	1514	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.40	-0.40	0.81	2007, 2009, 2011
ELOVL5	ENST00000370918.4	ELOVL fatty acid elongase 5 	2233	2	0	0	2	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.97	2007, 2009, 2011
SLC25A30	ENST00000539591.1	solute carrier family 25, member 30 	92	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.42	< 0.1	2011
FLOT1	ENST00000376389.3	flotillin 1 	809	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.40	0.92	2011
SOX8	ENST00000293894.3	SRY (sex determining region Y)-box 8 	5	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.39	-0.39	0.94	2007, 2009, 2011
GALNT9	ENST00000397325.2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 9 (GalNAc-T9) 	5	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.90	2007, 2009, 2011
ATP1A1	ENST00000295598.5	ATPase, Na+/K+ transporting, alpha 1 polypeptide 	35110	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.76	2009, 2011
ZNF131	ENST00000505606.2	zinc finger protein 131 	1015	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.79	
SFT2D2	ENST00000271375.4	SFT2 domain containing 2 	97	1	0	1	0	2	0	1	1	3	rno-miR-124-3p	-0.39	-0.74	0.96	2007, 2009, 2011
CHIC2	ENST00000263921.3	cysteine-rich hydrophobic domain 2 	2509	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.94	2007, 2009, 2011
HIC1	ENST00000399849.3	hypermethylated in cancer 1 	76	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.76	2009, 2011
DHCR24	ENST00000371269.3	24-dehydrocholesterol reductase 	7645	1	1	0	0	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.39	0.98	2007, 2009, 2011
SEPT11	ENST00000264893.6	septin 11 	515	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.40	0.95	2007, 2009, 2011
DNM2	ENST00000314646.5	dynamin 2 	1182	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.39	-0.39	0.85	2007, 2009, 2011
RAB38	ENST00000243662.6	RAB38, member RAS oncogene family 	11	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.44	2007
B4GALNT3	ENST00000266383.5	beta-1,4-N-acetyl-galactosaminyl transferase 3 	5	3	0	2	1	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	> 0.99	
PIM3	ENST00000360612.4	pim-3 oncogene 	9484	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.93	2007, 2009, 2011
SHC1	ENST00000368445.5	SHC (Src homology 2 domain containing) transforming protein 1 	482	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.39	0.92	2007, 2009, 2011
ROR2	ENST00000375708.3	receptor tyrosine kinase-like orphan receptor 2 	43	1	0	1	0	1	0	1	0	0	rno-miR-124-3p	-0.39	-0.39	0.90	2007, 2009, 2011
MCF2	ENST00000520602.1	MCF.2 cell line derived transforming sequence 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.39	0.80	2009, 2011
FAR1	ENST00000354817.3	fatty acyl CoA reductase 1 	814	2	0	1	1	0	0	0	0	3	rno-miR-124-3p	-0.39	-0.46	> 0.99	2007, 2009, 2011
FAM129B	ENST00000373314.3	family with sequence similarity 129, member B 	516	2	0	2	0	0	0	0	0	0	rno-miR-124-3p	-0.39	-0.39	0.98	2007, 2009, 2011
VSTM4	ENST00000332853.4	V-set and transmembrane domain containing 4 	59	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.39	0.84	2011
GALNT12	ENST00000375011.3	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 12 (GalNAc-T12) 	73	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.39	-0.39	0.83	2009, 2011
PAPSS2	ENST00000361175.4	3'-phosphoadenosine 5'-phosphosulfate synthase 2 	874	1	1	0	0	1	0	1	0	1	rno-miR-124-3p	-0.39	-0.59	0.98	2007, 2009, 2011
SERTAD2	ENST00000313349.3	SERTA domain containing 2 	119	2	0	2	0	0	0	0	0	3	rno-miR-124-3p	-0.38	-0.54	0.99	2007, 2009, 2011
TFCP2L1	ENST00000263707.5	transcription factor CP2-like 1 	36	1	0	1	0	2	0	1	1	2	rno-miR-124-3p	-0.38	-0.53	0.82	2007, 2011
CPOX	ENST00000264193.2	coproporphyrinogen oxidase 	377	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.58	2009
C11orf87	ENST00000327419.6	chromosome 11 open reading frame 87 	5	2	1	0	1	0	0	0	0	1	rno-miR-124-3p	-0.38	-0.38	0.88	2011
SMCO4	ENST00000525141.1	single-pass membrane protein with coiled-coil domains 4 	220	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.50	0.86	2007, 2009, 2011
PRPF38B	ENST00000370025.4	pre-mRNA processing factor 38B 	724	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.39	0.94	2007, 2009, 2011
RHBDD1	ENST00000341329.3	rhomboid domain containing 1 	667	1	0	1	0	1	0	0	1	1	rno-miR-124-3p	-0.38	-0.38	0.59	2011
CDH2	ENST00000269141.3	cadherin 2, type 1, N-cadherin (neuronal) 	1230	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.94	2007, 2009, 2011
CAND2	ENST00000456430.2	cullin-associated and neddylation-dissociated 2 (putative) 	92	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.88	2007, 2009, 2011
FAM171A1	ENST00000378116.4	family with sequence similarity 171, member A1 	20	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.86	2007, 2009, 2011
KIF16B	ENST00000354981.2	kinesin family member 16B 	113	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.83	2007, 2009, 2011
CALU	ENST00000535011.2	calumenin 	3079	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.38	-0.42	0.88	2007, 2009, 2011
SAMD12	ENST00000409003.4	sterile alpha motif domain containing 12 	57	2	0	1	1	1	0	0	1	0	rno-miR-124-3p	-0.38	-0.38	0.99	2011
PARP16	ENST00000261888.6	poly (ADP-ribose) polymerase family, member 16 	97	1	1	0	0	0	0	0	0	2	rno-miR-124-3p	-0.38	-0.38	0.96	2007, 2009, 2011
ELK3	ENST00000228741.3	ELK3, ETS-domain protein (SRF accessory protein 2) 	2719	2	0	1	1	0	0	0	0	1	rno-miR-124-3p	-0.38	-0.39	> 0.99	2007, 2009, 2011
MDGA2	ENST00000439988.3	MAM domain-containing glycosylphosphatidylinositol anchor protein 2  	0	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.38	-0.38	0.89	
MID1IP1	ENST00000336949.6	MID1 interacting protein 1 	356	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.65	2007, 2009, 2011
CMPK1	ENST00000371873.5	cytidine monophosphate (UMP-CMP) kinase 1, cytosolic 	4366	1	0	1	0	0	0	0	0	2	rno-miR-124-3p	-0.38	-0.38	0.81	2007, 2009, 2011
FSD1L	ENST00000374710.3	fibronectin type III and SPRY domain containing 1-like 	16	3	0	1	2	0	0	0	0	2	rno-miR-124-3p	-0.38	-0.47	> 0.99	2007, 2009, 2011
ANKRD27	ENST00000306065.4	ankyrin repeat domain 27 (VPS9 domain) 	349	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.38	-0.38	0.94	2007, 2009, 2011
FBXO36	ENST00000373652.3	F-box protein 36 	5	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.62	
ZKSCAN8	ENST00000330236.6	zinc finger with KRAB and SCAN domains 8 	281	2	1	1	0	2	0	0	2	1	rno-miR-124-3p	-0.38	-0.39	0.95	2009, 2011
SLC25A39	ENST00000225308.8	solute carrier family 25, member 39 	2741	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.38	0.93	2007, 2009, 2011
RPIA	ENST00000283646.4	ribose 5-phosphate isomerase A 	415	2	0	0	2	0	0	0	0	0	rno-miR-124-3p	-0.38	-0.40	0.98	2007, 2009, 2011
HOXB1	ENST00000239174.6	homeobox B1 	5	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.38	-0.38	0.80	
RDH10	ENST00000240285.5	retinol dehydrogenase 10 (all-trans) 	640	1	0	1	0	0	0	0	0	0	rno-miR-124-3p	-0.37	-0.37	0.94	2007, 2009, 2011
RFX1	ENST00000254325.4	regulatory factor X, 1 (influences HLA class II expression) 	44	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.37	-0.37	0.93	2007, 2009, 2011
AK2	ENST00000467905.1	adenylate kinase 2 	3125	1	0	1	0	0	0	0	0	4	rno-miR-124-3p	-0.37	-0.38	0.93	2011
PPFIBP2	ENST00000533792.1	PTPRF interacting protein, binding protein 2 (liprin beta 2) 	90	1	1	0	0	0	0	0	0	0	rno-miR-124-3p	-0.37	-0.37	ORF	2009, 2011
BLOC1S6	ENST00000220531.3	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin 	1754	1	1	0	0	0	0	0	0	3	rno-miR-124-3p	-0.37	-0.37	0.97	2007, 2009, 2011
ZMPSTE24	ENST00000372759.3	zinc metallopeptidase STE24 	513	1	0	1	0	0	0	0	0	1	rno-miR-124-3p	-0.37	-0.47	0.88	2011
