Ortholog of target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
NEK1	ENST00000439128.2	NIMA-related kinase 1 	90	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.19	0.58	2005, 2007, 2011
GDF11	ENST00000257868.5	growth differentiation factor 11 	847	1	1	0	0	2*	0	0	1	3	rno-miR-9a-5p	-0.19	-0.22	0.92	2011
SLC27A4	ENST00000300456.4	solute carrier family 27 (fatty acid transporter), member 4 	523	1	0	1	0	1	0	0	1	3	rno-miR-9a-5p	-0.19	-0.28	0.92	2005, 2007, 2009, 2011
FAM199X	ENST00000493442.1	family with sequence similarity 199, X-linked 	856	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.19	-0.26	0.91	
ZNF394	ENST00000426306.2	zinc finger protein 394 	77	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.19	-0.46	ORF	
MMP16	ENST00000286614.6	matrix metallopeptidase 16 (membrane-inserted) 	12	2	0	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.98	2005, 2007, 2009, 2011
RBMS1	ENST00000348849.3	RNA binding motif, single stranded interacting protein 1 	90	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.91	2011
PAX5	ENST00000358127.4	paired box 5 	5	2	0	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.90	
PRUNE	ENST00000271620.3	prune exopolyphosphatase 	41	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.88	2005, 2007, 2009, 2011
ZNF629	ENST00000262525.4	zinc finger protein 629 	44	1	0	0	1	1	0	0	1	1	rno-miR-9a-5p	-0.18	-0.18	0.78	2007, 2009, 2011
TIMM17A	ENST00000367287.4	translocase of inner mitochondrial membrane 17 homolog A (yeast) 	5594	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.28	0.61	2009, 2011
MICAL2	ENST00000379612.3	microtubule associated monooxygenase, calponin and LIM domain containing 2 	1742	1	1	0	0	2	0	1	1	1	rno-miR-9a-5p	-0.18	-0.18	0.16	2009, 2011
ITGA6	ENST00000375221.2	integrin, alpha 6 	1328	1	0	0	1	1	0	1	0	2	rno-miR-9a-5p	-0.18	-0.42	0.82	2007, 2009, 2011
PRRT2	ENST00000300797.6	proline-rich transmembrane protein 2 	33	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.53	2007, 2009, 2011
RBMS3	ENST00000396583.3	RNA binding motif, single stranded interacting protein 3 	56	1	1	0	0	1	0	1	0	2	rno-miR-9a-5p	-0.18	-0.32	0.92	2005, 2007, 2009, 2011
DUSP6	ENST00000279488.7	dual specificity phosphatase 6 	1056	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.18	-0.19	0.82	2005, 2007, 2009, 2011
MAP3K1	ENST00000399503.3	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase 	137	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.80	2009, 2011
ZNF354A	ENST00000335815.2	zinc finger protein 354A 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.40	2005, 2007, 2011
MARCH1	ENST00000274056.7	membrane-associated ring finger (C3HC4) 1, E3 ubiquitin protein ligase 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.73	2011
IMPA1	ENST00000311489.4	inositol(myo)-1(or 4)-monophosphatase 1 	309	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	ORF	
MPP3	ENST00000398393.1	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) 	110	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.23	0.78	2009, 2011
ZDHHC7	ENST00000313732.4	zinc finger, DHHC-type containing 7 	4068	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.82	2005, 2007, 2009, 2011
SOAT1	ENST00000367619.3	sterol O-acyltransferase 1 	654	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.20	0.66	2005, 2007, 2009, 2011
PAK2	ENST00000327134.3	p21 protein (Cdc42/Rac)-activated kinase 2 	145	1	0	1	0	1	0	0	1	0	rno-miR-9a-5p	-0.18	-0.19	0.45	2005, 2007, 2009, 2011
SLC44A5	ENST00000370859.3	solute carrier family 44, member 5 	395	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.73	
PLBD2	ENST00000280800.3	phospholipase B domain containing 2 	1144	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.30	0.91	2005, 2007, 2009, 2011
HLTF	ENST00000465259.1	helicase-like transcription factor 	127	1	0	1	0	2	0	2	0	0	rno-miR-9a-5p	-0.18	-0.19	0.69	2009, 2011
GPR26	ENST00000284674.1	G protein-coupled receptor 26 	5	1	0	1	0	5	0	2	3	0	rno-miR-9a-5p	-0.18	-0.21	0.84	
PHTF2	ENST00000416283.2	putative homeodomain transcription factor 2 	1730	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.75	2005, 2007, 2009, 2011
MAPKAPK2	ENST00000294981.4	mitogen-activated protein kinase-activated protein kinase 2 	178	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.19	0.93	2005, 2007, 2009, 2011
BACE1	ENST00000313005.6	beta-site APP-cleaving enzyme 1 	486	1	1	0	0	3	0	2	1	1	rno-miR-9a-5p	-0.18	-0.38	0.18	2005, 2007, 2009, 2011
ZNF248	ENST00000395867.3	zinc finger protein 248 	43	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.72	2005, 2007, 2009, 2011
SDC2	ENST00000302190.4	syndecan 2 	774	3	1	0	2	1	1	0	0	2	rno-miR-9a-5p	-0.18	-0.74	> 0.99	2005, 2007, 2009, 2011
KIAA1958	ENST00000337530.6	KIAA1958 	117	2	0	1	1	0	0	0	0	1	rno-miR-9a-5p	-0.18	-0.21	0.87	
AMBRA1	ENST00000314845.3	autophagy/beclin-1 regulator 1 	35	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.18	-0.18	0.90	2005, 2007, 2009, 2011
BTG2	ENST00000290551.4	BTG family, member 2 	758	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.18	-0.18	0.61	2005, 2007, 2009, 2011
PPTC7	ENST00000354300.3	PTC7 protein phosphatase homolog (S. cerevisiae) 	817	1	1	0	0	2	0	1	1	0	rno-miR-9a-5p	-0.18	-0.51	0.96	
TM9SF3	ENST00000371142.4	transmembrane 9 superfamily member 3 	1030	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.18	-0.18	0.82	2007, 2009, 2011
RPS6KA4	ENST00000528057.1	ribosomal protein S6 kinase, 90kDa, polypeptide 4 	1763	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.88	2005, 2007, 2009, 2011
PABPC4L	ENST00000421491.3	poly(A) binding protein, cytoplasmic 4-like 	55	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.61	2009, 2011
DIS3L2	ENST00000325385.7	DIS3 mitotic control homolog (S. cerevisiae)-like 2 	45	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.59	2011
KIF13A	ENST00000378814.5	kinesin family member 13A 	725	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.19	0.90	
RS1	ENST00000379984.3	retinoschisin 1 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.64	
ELAVL1	ENST00000407627.2	ELAV like RNA binding protein 1 	2812	1	1	0	0	1	1	0	0	4	rno-miR-9a-5p	-0.17	-0.31	0.77	2005, 2007, 2009, 2011
CDYL2	ENST00000570137.2	chromodomain protein, Y-like 2 	239	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.23	0.95	
EDEM3	ENST00000318130.8	ER degradation enhancer, mannosidase alpha-like 3 	535	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.17	0.77	2007, 2009, 2011
PIM3	ENST00000360612.4	pim-3 oncogene 	9484	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.77	2007, 2011
CHMP2B	ENST00000263780.4	charged multivesicular body protein 2B 	810	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.73	2007, 2009, 2011
UBE2Q1	ENST00000292211.4	ubiquitin-conjugating enzyme E2Q family member 1 	3046	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.27	0.84	2007, 2009, 2011
SH2B3	ENST00000341259.2	SH2B adaptor protein 3 	89	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.20	0.95	2007, 2009, 2011
TLN1	ENST00000314888.9	talin 1 	266	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.17	0.91	2007, 2011
PTGES3L	ENST00000453594.1	prostaglandin E synthase 3 (cytosolic)-like 	139	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.21	0.65	
TMEM87B	ENST00000283206.4	transmembrane protein 87B 	219	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.20	0.94	2011
PHOSPHO1	ENST00000310544.4	phosphatase, orphan 1 	7	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.78	2005, 2007, 2009, 2011
KIAA0247	ENST00000342745.4	KIAA0247 	161	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.17	-0.17	0.59	
NARF	ENST00000309794.11	nuclear prelamin A recognition factor 	610	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.22	0.72	
MYO1D	ENST00000318217.5	myosin ID 	16	1	1	0	0	1	0	1	0	3	rno-miR-9a-5p	-0.17	-0.17	0.81	2005, 2007, 2009, 2011
DLGAP2	ENST00000421627.2	discs, large (Drosophila) homolog-associated protein 2 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.17	0.81	2005, 2007, 2009, 2011
LMX1A	ENST00000342310.3	LIM homeobox transcription factor 1, alpha 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.17	0.79	2005, 2007, 2009, 2011
PRRT3	ENST00000412055.1	proline-rich transmembrane protein 3 	17	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.80	2007, 2009, 2011
SIX4	ENST00000216513.4	SIX homeobox 4 	94	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.25	0.92	2007, 2009, 2011
MME	ENST00000460393.1	membrane metallo-endopeptidase 	37	1	0	0	1	2	1	1	0	2	rno-miR-9a-5p	-0.17	-0.23	0.83	2005, 2007, 2009, 2011
ATF1	ENST00000262053.3	activating transcription factor 1 	1599	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.20	0.55	2007, 2009, 2011
FAM63B	ENST00000559228.1	family with sequence similarity 63, member B 	41	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.80	2009, 2011
GAB2	ENST00000340149.2	GRB2-associated binding protein 2 	627	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.17	-0.17	0.73	2005, 2007, 2009, 2011
VAMP1	ENST00000361716.3	vesicle-associated membrane protein 1 (synaptobrevin 1) 	8	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.52	2011
EPHA7	ENST00000369303.4	EPH receptor A7 	213	2	1	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.98	2005, 2007, 2009, 2011
CXCR4	ENST00000409817.1	chemokine (C-X-C motif) receptor 4 	14	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.24	0.59	2011
TXNDC5	ENST00000539054.1	thioredoxin domain containing 5 (endoplasmic reticulum) 	1190	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.28	0.64	2011
SYT10	ENST00000228567.3	synaptotagmin X 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.88	2005, 2007, 2009, 2011
PPIP5K2	ENST00000321521.9	diphosphoinositol pentakisphosphate kinase 2 	203	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.17	-0.17	0.83	2007, 2009, 2011
CSNK1G2	ENST00000255641.8	casein kinase 1, gamma 2 	5	2	0	2	0	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.17	0.97	2005, 2007, 2009, 2011
KIF26B	ENST00000366518.4	kinesin family member 26B 	25	2	0	1	1	0	0	0	0	2	rno-miR-9a-5p	-0.17	-0.17	0.94	
TRIM71	ENST00000383763.5	tripartite motif containing 71, E3 ubiquitin protein ligase 	67	1	1	0	0	0	0	0	0	3	rno-miR-9a-5p	-0.17	-0.17	0.91	
SBNO1	ENST00000420886.2	strawberry notch homolog 1 (Drosophila) 	87	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.83	2011
POLR3G	ENST00000504930.1	polymerase (RNA) III (DNA directed) polypeptide G (32kD) 	67	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.17	-0.17	0.78	2007, 2009, 2011
HAPLN1	ENST00000274341.4	hyaluronan and proteoglycan link protein 1 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.17	-0.17	0.68	2011
STK38L	ENST00000389032.3	serine/threonine kinase 38 like 	705	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.16	-0.22	0.94	2005, 2007, 2009, 2011
CC2D1B	ENST00000371586.2	coiled-coil and C2 domain containing 1B 	42	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.96	2007, 2009, 2011
FOXP1	ENST00000318789.4	forkhead box P1 	264	2	1	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.45	0.99	2005, 2007, 2009, 2011
ARID1B	ENST00000346085.5	AT rich interactive domain 1B (SWI1-like) 	220	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.19	0.67	2005, 2007
SOS1	ENST00000426016.1	son of sevenless homolog 1 (Drosophila) 	189	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.87	2011
BRD4	ENST00000263377.2	bromodomain containing 4 	849	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.87	2011
HIAT1	ENST00000370152.3	hippocampus abundant transcript 1 	1473	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.16	-0.17	0.82	2005, 2007, 2011
CACNA1E	ENST00000526775.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	5	1	0	1	0	3	0	0	3	2	rno-miR-9a-5p	-0.16	-0.16	0.77	2009, 2011
PTPRG	ENST00000474889.1	protein tyrosine phosphatase, receptor type, G 	696	1	1	0	0	1	0	0	1	2	rno-miR-9a-5p	-0.16	-0.20	0.95	
CNNM4	ENST00000540067.1	cyclin M4 	1249	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.81	2005, 2007, 2009, 2011
RUNX1	ENST00000344691.4	runt-related transcription factor 1 	182	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.16	-0.17	0.74	2011
PXDN	ENST00000252804.4	peroxidasin homolog (Drosophila) 	872	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.25	0.96	2007, 2009, 2011
FBRS	ENST00000356166.6	fibrosin 	1334	1	1	0	0	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.17	0.82	2005, 2007, 2009, 2011
KIAA1244	ENST00000251691.4	KIAA1244 	169	1	1	0	0	0	0	0	0	1	rno-miR-9a-5p	-0.16	-0.23	0.16	2011
COL27A1	ENST00000356083.3	collagen, type XXVII, alpha 1 	620	1	1	0	0	1	0	0	1	0	rno-miR-9a-5p	-0.16	-0.16	0.90	
SP8	ENST00000418710.2	Sp8 transcription factor 	95	1	1	0	0	1	0	1	0	1	rno-miR-9a-5p	-0.16	-0.26	0.70	
GOPC	ENST00000368498.2	golgi-associated PDZ and coiled-coil motif containing 	451	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.18	0.91	2007, 2009, 2011
ELOVL4	ENST00000369816.4	ELOVL fatty acid elongase 4 	129	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.16	0.53	2005, 2007, 2011
SCN2B	ENST00000278947.5	sodium channel, voltage-gated, type II, beta subunit 	5	1	0	1	0	2	0	0	2	0	rno-miR-9a-5p	-0.16	-0.16	0.82	2005, 2007, 2009, 2011
IKZF5	ENST00000368886.5	IKAROS family zinc finger 5 (Pegasus) 	83	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.16	-0.26	0.82	2007
CLVS1	ENST00000518592.1	clavesin 1 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.82	2009, 2011
LIN7C	ENST00000278193.2	lin-7 homolog C (C. elegans) 	1701	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.18	0.68	2005, 2007, 2009, 2011
FBXO28	ENST00000424254.2	F-box protein 28 	461	2	0	1	1	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.23	0.68	2011
LIX1L	ENST00000369308.3	Lix1 homolog (mouse)-like 	695	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.19	0.75	
FAM43B	ENST00000332947.4	family with sequence similarity 43, member B 	17	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.16	-0.16	0.74	2005, 2007, 2009, 2011
TRAM1	ENST00000521425.1	translocation associated membrane protein 1 	790	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.73	2007, 2009, 2011
WDR49	ENST00000479765.1	WD repeat domain 49 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	ORF	
ZDHHC20	ENST00000320220.9	zinc finger, DHHC-type containing 20 	1486	1	0	1	0	2	0	1	1	0	rno-miR-9a-5p	-0.16	-0.16	0.93	2011
MAP1B	ENST00000296755.7	microtubule-associated protein 1B 	259	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.84	2005, 2007, 2009, 2011
NPM1	ENST00000393820.2	nucleophosmin (nucleolar phosphoprotein B23, numatrin) 	101	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.76	
KCNA1	ENST00000382545.3	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia) 	5	1	1	0	0	1	0	0	1	1	rno-miR-9a-5p	-0.16	-0.16	0.40	2007, 2009, 2011
SDC1	ENST00000254351.4	syndecan 1 	3152	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.77	2005, 2007, 2009, 2011
UTRN	ENST00000367545.3	utrophin 	87	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.16	-0.16	0.77	2007, 2009, 2011
PPARA	ENST00000396000.2	peroxisome proliferator-activated receptor alpha 	82	1	1	0	0	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.22	< 0.1	2007, 2009, 2011
FGF9	ENST00000382353.5	fibroblast growth factor 9 	136	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.16	-0.22	0.72	2011
FAM117B	ENST00000392238.2	family with sequence similarity 117, member B 	245	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.15	-0.15	0.92	2005, 2007, 2009, 2011
NPLOC4	ENST00000572760.1	nuclear protein localization 4 homolog (S. cerevisiae) 	1360	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.18	0.74	2009, 2011
C17orf70	ENST00000327787.8	chromosome 17 open reading frame 70 	329	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.16	0.59	2011
GPBP1L1	ENST00000290795.3	GC-rich promoter binding protein 1-like 1 	1737	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.16	0.73	2007, 2011
TULP4	ENST00000367097.3	tubby like protein 4 	93	1	0	1	0	2	0	1	1	0	rno-miR-9a-5p	-0.15	-0.17	0.72	2005, 2007, 2009, 2011
PHF8	ENST00000338946.6	PHD finger protein 8 	85	2	0	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.26	0.97	2005, 2007
CELF4	ENST00000334919.5	CUGBP, Elav-like family member 4 	5	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.84	2007, 2009, 2011
MGA	ENST00000219905.7	MGA, MAX dimerization protein 	250	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.16	0.85	2007, 2009, 2011
FAM136A	ENST00000450256.1	family with sequence similarity 136, member A 	490	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	ORF	
HLCS	ENST00000336648.4	holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase) 	688	1	1	0	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.26	0.94	2005, 2007, 2009, 2011
ZFHX3	ENST00000268489.5	zinc finger homeobox 3 	57	1	0	0	1	0	0	0	0	2	rno-miR-9a-5p	-0.15	-0.15	0.77	2007, 2009, 2011
HIC1	ENST00000399849.3	hypermethylated in cancer 1 	76	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.60	
PURA	ENST00000331327.3	purine-rich element binding protein A 	367	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.22	0.75	2007, 2009, 2011
LSM14A	ENST00000433627.5	LSM14A, SCD6 homolog A (S. cerevisiae) 	362	2	0	0	2	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.29	0.91	2011
SNIP1	ENST00000296215.6	Smad nuclear interacting protein 1 	355	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.15	-0.31	0.86	2005, 2007, 2009, 2011
ZBTB7A	ENST00000322357.4	zinc finger and BTB domain containing 7A 	37	2	0	1	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.17	0.93	
ATF2	ENST00000487334.2	activating transcription factor 2 	123	1	0	1	0	0	0	0	0	1	rno-miR-9a-5p	-0.15	-0.25	0.84	
SLITRK2	ENST00000370490.1	SLIT and NTRK-like family, member 2 	5	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.65	2005, 2007, 2009
ZNF286B	ENST00000285274.5	zinc finger protein 286B 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.15	-0.15	< 0.1	
PTCHD4	ENST00000339488.4	patched domain containing 4 	19	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.15	-0.21	0.77	
CHST15	ENST00000346248.5	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15 	59	1	0	1	0	0	0	0	0	2	rno-miR-9a-5p	-0.15	-0.16	0.88	2005, 2007, 2009, 2011
TTYH2	ENST00000269346.4	tweety family member 2 	16	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.15	-0.18	0.81	2005, 2007, 2009, 2011
SYT4	ENST00000255224.3	synaptotagmin IV 	11	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.68	2005, 2007, 2009, 2011
SYNJ2BP	ENST00000256366.4	synaptojanin 2 binding protein 	329	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.15	-0.22	0.79	2005, 2007, 2009, 2011
EN2	ENST00000297375.4	engrailed homeobox 2 	86	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.24	0.83	2005, 2007, 2009, 2011
SPTSSB	ENST00000359175.4	serine palmitoyltransferase, small subunit B 	15	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.70	2007, 2011
CBX6	ENST00000407418.3	chromobox homolog 6 	215	1	0	1	0	1	0	1	0	0	rno-miR-9a-5p	-0.15	-0.15	0.93	2005, 2007, 2009, 2011
ADPGK	ENST00000311669.8	ADP-dependent glucokinase 	1938	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.82	2005, 2007, 2009, 2011
FRY	ENST00000380250.3	furry homolog (Drosophila) 	18	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.15	0.81	2007, 2009, 2011
ATP7A	ENST00000343533.5	ATPase, Cu++ transporting, alpha polypeptide 	141	1	0	0	1	1	0	0	1	0	rno-miR-9a-5p	-0.15	-0.15	0.67	2005, 2007, 2009, 2011
GRSF1	ENST00000254799.6	G-rich RNA sequence binding factor 1 	4414	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.15	-0.32	0.91	2005, 2007, 2009, 2011
CPEB1	ENST00000450751.2	cytoplasmic polyadenylation element binding protein 1 	5	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.77	2007, 2009, 2011
TGOLN2	ENST00000377386.3	trans-golgi network protein 2 	1914	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.15	0.77	2005, 2007, 2009, 2011
TGFBR1	ENST00000374994.4	transforming growth factor, beta receptor 1 	249	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.16	0.36	2011
TMCC1	ENST00000432054.2	transmembrane and coiled-coil domain family 1 	97	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.20	0.85	2005, 2007, 2009, 2011
CAPZA1	ENST00000263168.3	capping protein (actin filament) muscle Z-line, alpha 1 	1159	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.81	2005, 2007, 2009, 2011
INSIG2	ENST00000245787.4	insulin induced gene 2 	562	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.21	0.78	
RSPRY1	ENST00000394420.4	ring finger and SPRY domain containing 1 	735	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.15	0.61	
AK4	ENST00000545314.1	adenylate kinase 4 	116	1	0	0	1	0	0	0	0	1	rno-miR-9a-5p	-0.14	-0.14	0.80	2007, 2009, 2011
BEND4	ENST00000504360.1	BEN domain containing 4 	187	1	0	0	1	0	0	0	0	3	rno-miR-9a-5p	-0.14	-0.14	0.70	2011
UBXN7	ENST00000296328.4	UBX domain protein 7 	95	1	0	1	0	2	2	0	0	2	rno-miR-9a-5p	-0.14	-0.51	0.74	2009, 2011
LARP1	ENST00000336314.4	La ribonucleoprotein domain family, member 1 	4979	1	0	1	0	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.90	2007, 2009, 2011
ZBTB39	ENST00000300101.2	zinc finger and BTB domain containing 39 	7	1	0	0	1	1	0	1	0	0	rno-miR-9a-5p	-0.14	-0.14	0.80	2007, 2009, 2011
CCDC126	ENST00000307471.3	coiled-coil domain containing 126 	846	1	0	0	1	0	0	0	0	0	rno-miR-9a-5p	-0.14	-0.14	0.74	2007, 2009, 2011
