Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Myo1c	ENSMUST00000102505.4	myosin IC 	2659	2	0	0	2	0	0	0	0	2	mmu-miR-124-3p.1	-0.12	-0.12	0.85	2005, 2007, 2009, 2011
Shc1	ENSMUST00000191485.1	src homology 2 domain-containing transforming protein C1 	143	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.12	-0.40	0.85	2005, 2007, 2009, 2011
Atf7ip	ENSMUST00000032335.7	activating transcription factor 7 interacting protein 	1193	1	1	0	0	1	0	1	0	0	mmu-miR-124-3p.1	-0.12	-0.32	0.93	2005, 2007
Itpkb	ENSMUST00000070181.6	inositol 1,4,5-trisphosphate 3-kinase B 	23	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.12	-0.21	0.88	2005, 2007
Itga11	ENSMUST00000034774.8	integrin alpha 11 	170	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.12	-0.12	0.62	2005, 2007, 2009, 2011
Tgfbr1	ENSMUST00000007757.9	transforming growth factor, beta receptor I 	1724	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.12	-0.12	0.47	2007, 2009, 2011
Osbpl6	ENSMUST00000111929.2	oxysterol binding protein-like 6 	406	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.12	-0.13	0.83	2005, 2007, 2009, 2011
Hiatl1	ENSMUST00000155487.2	hippocampus abundant transcript-like 1 	954	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.12	-0.12	0.81	2005, 2009, 2011
Mynn	ENSMUST00000047502.7	myoneurin 	430	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.12	-0.12	0.79	2005, 2007, 2009, 2011
Acsl1	ENSMUST00000034046.6	acyl-CoA synthetase long-chain family member 1 	1112	2	0	0	2	1	0	1	0	1	mmu-miR-124-3p.1	-0.12	-0.30	0.97	2005, 2007, 2009, 2011
Ppara	ENSMUST00000109422.2	peroxisome proliferator activated receptor alpha 	162	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.12	-0.14	0.83	2005, 2007, 2009, 2011
Shank2	ENSMUST00000105902.2	SH3/ankyrin domain gene 2 	97	2	0	2	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.12	-0.34	0.99	2005, 2007
Ugcg	ENSMUST00000030074.7	UDP-glucose ceramide glucosyltransferase 	811	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.12	-0.12	0.75	2009, 2011
C530008M17Rik	ENSMUST00000163347.2	RIKEN cDNA C530008M17 gene 	74	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.12	-0.15	0.74	2011
Ralbp1	ENSMUST00000166543.3	ralA binding protein 1 	108	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.12	-0.28	0.92	2005, 2007, 2009, 2011
Cmtm4	ENSMUST00000179802.1	CKLF-like MARVEL transmembrane domain containing 4 	936	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.12	-0.25	0.92	
Nhsl2	ENSMUST00000101339.5	NHS-like 2 	124	1	1	0	0	2	0	2	0	4	mmu-miR-124-3p.1	-0.12	-0.12	0.44	2011
Fmn1	ENSMUST00000099576.3	formin 1 	183	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.12	-0.12	0.19	2009, 2011
Gzf1	ENSMUST00000028928.7	GDNF-inducible zinc finger protein 1 	1865	1	0	0	1	1	0	0	1	2	mmu-miR-124-3p.1	-0.12	-0.12	0.82	2007, 2009, 2011
Lrp6	ENSMUST00000032322.9	low density lipoprotein receptor-related protein 6 	302	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.12	-0.12	0.84	2005, 2007, 2009, 2011
Homer2	ENSMUST00000026922.8	homer homolog 2 (Drosophila) 	285	1	0	1	0	1	0	1	0	4	mmu-miR-124-3p.1	-0.12	-0.34	0.84	2005, 2007, 2009, 2011
Sgms2	ENSMUST00000090246.4	sphingomyelin synthase 2 	321	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.11	-0.35	0.91	2011
Ust	ENSMUST00000061601.7	uronyl-2-sulfotransferase 	137	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.13	0.74	2005, 2007, 2009, 2011
Slc48a1	ENSMUST00000117892.1	solute carrier family 48 (heme transporter), member 1 	2003	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.12	0.74	2007, 2009, 2011
Yy1	ENSMUST00000021692.7	YY1 transcription factor 	3503	2	0	2	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.11	-0.50	0.97	
Vangl2	ENSMUST00000027837.7	vang-like 2 (van gogh, Drosophila) 	234	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.11	-0.13	0.71	2007
Thumpd1	ENSMUST00000033236.7	THUMP domain containing 1 	80	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.11	-0.19	0.85	2007, 2009, 2011
Pdzd2	ENSMUST00000075317.6	PDZ domain containing 2 	531	1	0	0	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.11	-0.14	0.83	2007, 2009, 2011
Stk39	ENSMUST00000102715.3	serine/threonine kinase 39 	140	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.20	0.88	2005, 2007, 2009, 2011
Ralgps1	ENSMUST00000042615.7	Ral GEF with PH domain and SH3 binding motif 1 	213	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.11	-0.11	0.82	2005, 2007
Thsd7b	ENSMUST00000073527.7	thrombospondin, type I, domain containing 7B 	13	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.11	0.79	2007, 2009, 2011
Sart3	ENSMUST00000019118.3	squamous cell carcinoma antigen recognized by T cells 3 	82	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.11	0.79	2005, 2007, 2009, 2011
Ube2o	ENSMUST00000082152.4	ubiquitin-conjugating enzyme E2O 	160	2	0	2	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.11	0.79	2007, 2009, 2011
Prkag2	ENSMUST00000030784.8	protein kinase, AMP-activated, gamma 2 non-catalytic subunit 	466	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.26	0.85	2007, 2009, 2011
Sorl1	ENSMUST00000060989.8	sortilin-related receptor, LDLR class A repeats-containing 	1091	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.11	-0.14	0.73	
Shisa7	ENSMUST00000172377.2	shisa homolog 7 (Xenopus laevis) 	33	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.11	0.49	2009, 2011
Fam83c	ENSMUST00000029143.5	family with sequence similarity 83, member C 	5	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.11	< 0.1	
Clmn	ENSMUST00000109937.2	calmin 	584	2	0	2	0	2	1	1	0	6	mmu-miR-124-3p.1	-0.11	-0.37	0.93	2009, 2011
Nr5a2	ENSMUST00000027649.8	nuclear receptor subfamily 5, group A, member 2 	334	1	0	0	1	1	0	1	0	0	mmu-miR-124-3p.1	-0.11	-0.12	0.79	2005, 2007, 2009, 2011
Ube2v2	ENSMUST00000115777.4	ubiquitin-conjugating enzyme E2 variant 2 	643	1	0	0	1	1	0	1	0	3	mmu-miR-124-3p.1	-0.11	-0.18	0.79	2009, 2011
Ppp6r2	ENSMUST00000088788.3	protein phosphatase 6, regulatory subunit 2 	463	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.13	0.79	2007
Gnaq	ENSMUST00000025541.5	guanine nucleotide binding protein, alpha q polypeptide 	857	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.12	0.64	2009, 2011
Garem	ENSMUST00000049260.6	GRB2 associated, regulator of MAPK1 	212	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.19	0.92	2009, 2011
AI464131	ENSMUST00000054920.4	expressed sequence AI464131 	549	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.11	-0.11	0.81	2009, 2011
Akap5	ENSMUST00000095610.3	A kinase (PRKA) anchor protein 5 	2350	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.11	-0.12	0.81	2009, 2011
Pias1	ENSMUST00000098651.4	protein inhibitor of activated STAT 1 	811	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.15	0.81	
Frmd4a	ENSMUST00000075767.8	FERM domain containing 4A 	256	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.11	0.81	2005, 2007, 2009, 2011
Rab9b	ENSMUST00000058814.6	RAB9B, member RAS oncogene family 	7	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.11	-0.11	0.63	2009, 2011
Snx30	ENSMUST00000030080.6	sorting nexin family member 30 	277	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.11	-0.12	0.78	2009, 2011
Chmp2b	ENSMUST00000004965.6	charged multivesicular body protein 2B 	3274	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.11	-0.11	0.68	2005, 2007, 2009, 2011
Pnn	ENSMUST00000021381.4	pinin 	2310	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.10	0.82	2005, 2007, 2009, 2011
Slc16a14	ENSMUST00000027422.6	solute carrier family 16 (monocarboxylic acid transporters), member 14 	219	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.10	-0.11	0.81	2005, 2007
Cdr2l	ENSMUST00000053288.5	cerebellar degeneration-related protein 2-like 	133	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.10	-0.13	0.83	2007, 2009, 2011
Ston2	ENSMUST00000052969.8	stonin 2 	154	1	1	0	0	2	0	1	1	2	mmu-miR-124-3p.1	-0.10	-0.15	0.61	2011
Ttc9	ENSMUST00000036116.5	tetratricopeptide repeat domain 9 	109	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.10	-0.12	0.75	2009, 2011
Dusp6	ENSMUST00000020118.4	dual specificity phosphatase 6 	2676	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.10	0.65	2005, 2007, 2009, 2011
Xkr7	ENSMUST00000037235.6	X Kell blood group precursor related family member 7 homolog 	13	1	0	1	0	1	0	0	1	0	mmu-miR-124-3p.1	-0.10	-0.17	0.89	
Otud4	ENSMUST00000173078.2	OTU domain containing 4 	2329	1	0	0	1	1	0	0	1	0	mmu-miR-124-3p.1	-0.10	-0.11	0.79	2007, 2009, 2011
Zfp292	ENSMUST00000098163.3	zinc finger protein 292 	571	1	0	0	1	2	0	1	1	4	mmu-miR-124-3p.1	-0.10	-0.14	0.84	2009, 2011
Apbb2	ENSMUST00000159786.2	amyloid beta (A4) precursor protein-binding, family B, member 2 	670	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.10	-0.10	0.79	2005, 2007, 2011
Sirt1	ENSMUST00000120239.2	sirtuin 1 	909	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.11	0.64	2005, 2007, 2009, 2011
Zcchc14	ENSMUST00000046386.4	zinc finger, CCHC domain containing 14 	162	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.10	-0.10	0.83	2005, 2007, 2009, 2011
Epg5	ENSMUST00000044622.5	ectopic P-granules autophagy protein 5 homolog (C. elegans) 	873	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.10	-0.10	0.78	2007, 2011
Zfp326	ENSMUST00000031227.5	zinc finger protein 326 	288	1	0	0	1	1	1	0	0	1	mmu-miR-124-3p.1	-0.10	-0.39	0.76	2009, 2011
Ap1g1	ENSMUST00000093157.7	adaptor protein complex AP-1, gamma 1 subunit 	3408	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.12	0.56	2005, 2007, 2011
Efna5	ENSMUST00000076840.6	ephrin A5 	184	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.10	-0.18	0.16	2011
Lzic	ENSMUST00000030842.7	leucine zipper and CTNNBIP1 domain containing 	747	1	0	0	1	1	1	0	0	2	mmu-miR-124-3p.1	-0.10	-0.30	0.82	
Hmgcr	ENSMUST00000022176.9	3-hydroxy-3-methylglutaryl-Coenzyme A reductase 	1378	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.10	-0.11	0.15	2005, 2007, 2009, 2011
Slc41a2	ENSMUST00000039956.5	solute carrier family 41, member 2 	160	1	0	0	1	1	0	0	1	0	mmu-miR-124-3p.1	-0.10	-0.14	0.60	2009, 2011
Cacnb4	ENSMUST00000178799.2	calcium channel, voltage-dependent, beta 4 subunit 	26	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.10	-0.12	0.74	2009, 2011
Lpin1	ENSMUST00000111067.3	lipin 1 	5122	1	0	0	1	1	0	0	1	0	mmu-miR-124-3p.1	-0.10	-0.10	0.90	2005, 2007, 2009, 2011
Cdyl2	ENSMUST00000109102.2	chromodomain protein, Y chromosome-like 2 	62	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.10	-0.23	0.96	
Fnbp1	ENSMUST00000100208.3	formin binding protein 1 	265	1	0	1	0	2	0	0	2	1	mmu-miR-124-3p.1	-0.10	-0.35	0.87	2005, 2007, 2009, 2011
Stk4	ENSMUST00000018353.8	serine/threonine kinase 4 	39	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.22	0.83	2005, 2007, 2009, 2011
Slc22a21	ENSMUST00000076493.5	solute carrier family 22 (organic cation transporter), member 21 	15	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.20	0.72	
Dctn4	ENSMUST00000025505.5	dynactin 4 	4459	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.10	-0.15	0.83	2005, 2007, 2009, 2011
Asxl2	ENSMUST00000111215.4	additional sex combs like 2 (Drosophila) 	535	1	0	0	1	4	1	1	2	6	mmu-miR-124-3p.1	-0.10	-0.49	0.73	
Frs2	ENSMUST00000020381.3	fibroblast growth factor receptor substrate 2 	1348	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.10	-0.10	0.31	2007, 2009, 2011
Dgke	ENSMUST00000107894.2	diacylglycerol kinase, epsilon 	182	1	0	1	0	1	0	0	1	3	mmu-miR-124-3p.1	-0.10	-0.12	0.68	2009, 2011
Flrt1	ENSMUST00000113383.2	fibronectin leucine rich transmembrane protein 1 	74	1	0	1	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.10	-0.34	0.91	
Ppp2r5e	ENSMUST00000021447.7	protein phosphatase 2, regulatory subunit B', epsilon 	566	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.10	0.76	2005, 2007, 2009, 2011
Rbm12	ENSMUST00000059647.6	RNA binding motif protein 12 	384	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.26	0.53	2005, 2007
Tfdp2	ENSMUST00000034982.10	transcription factor Dp 2 	850	2	1	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.09	-0.31	0.84	2005, 2007, 2009, 2011
Sbk1	ENSMUST00000056028.9	SH3-binding kinase 1 	55	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.09	-0.09	0.83	2007, 2009, 2011
Phldb2	ENSMUST00000036355.7	pleckstrin homology-like domain, family B, member 2 	3428	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.09	-0.09	0.59	2007, 2009, 2011
Kcnq3	ENSMUST00000070256.7	potassium voltage-gated channel, subfamily Q, member 3 	10	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.09	-0.09	0.92	
Slc25a37	ENSMUST00000037064.4	solute carrier family 25, member 37 	114	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.09	-0.31	0.82	2005, 2009, 2011
Eny2	ENSMUST00000060652.3	enhancer of yellow 2 homolog (Drosophila) 	2817	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.38	0.87	2009, 2011
Adamts3	ENSMUST00000163159.2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 3 	17	1	0	0	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.09	-0.09	0.83	2005, 2007, 2009, 2011
Insig2	ENSMUST00000003818.8	insulin induced gene 2 	3460	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.12	< 0.1	2007, 2009, 2011
Sema6a	ENSMUST00000019791.8	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A 	613	2	1	1	0	1	0	1	0	1	mmu-miR-124-3p.1	-0.09	-0.61	> 0.99	2005, 2007, 2009, 2011
Tpd52l2	ENSMUST00000149163.2	tumor protein D52-like 2 	2897	1	1	0	0	1	0	0	1	1	mmu-miR-124-3p.1	-0.09	-0.48	0.95	2005, 2007, 2009, 2011
Prrc1	ENSMUST00000025490.8	proline-rich coiled-coil 1 	1210	1	0	0	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.09	-0.11	0.80	2007, 2009, 2011
Nploc4	ENSMUST00000044271.9	nuclear protein localization 4 homolog (S. cerevisiae) 	1258	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.09	-0.20	0.70	2007, 2009, 2011
Cacna1e	ENSMUST00000187541.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	8	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.09	-0.09	0.42	2009, 2011
Eif3j1	ENSMUST00000028668.7	eukaryotic translation initiation factor 3, subunit J1 	350	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.09	< 0.1	
Ino80d	ENSMUST00000097718.3	INO80 complex subunit D 	52	1	0	1	0	0	0	0	0	6	mmu-miR-124-3p.1	-0.09	-0.19	0.54	2009, 2011
Nacc2	ENSMUST00000114159.3	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing 	117	1	1	0	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.16	0.95	2009, 2011
Larp1	ENSMUST00000178636.1	La ribonucleoprotein domain family, member 1 	61	1	0	0	1	0	0	0	0	2	mmu-miR-124-3p.1	-0.09	-0.13	0.82	2005, 2007, 2011
Desi2	ENSMUST00000027783.8	desumoylating isopeptidase 2 	447	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.11	0.72	2007, 2009, 2011
Vat1l	ENSMUST00000049509.6	vesicle amine transport protein 1 homolog-like (T. californica) 	25	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.13	0.83	2007, 2009, 2011
Rnf217	ENSMUST00000081989.7	ring finger protein 217 	754	2	1	1	0	1	0	1	0	3	mmu-miR-124-3p.1	-0.09	-0.76	0.96	
Tmem260	ENSMUST00000111735.3	transmembrane protein 260 	302	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.17	0.91	2007, 2009, 2011
Zbtb39	ENSMUST00000054287.7	zinc finger and BTB domain containing 39 	95	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.09	-0.09	0.75	2005, 2007, 2009, 2011
Tll1	ENSMUST00000066166.4	tolloid-like 	70	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.09	-0.11	0.83	2005, 2007
Slc31a1	ENSMUST00000122092.1	solute carrier family 31, member 1 	2201	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.09	-0.22	0.72	2005, 2007, 2009, 2011
Soga1	ENSMUST00000069098.6	suppressor of glucose, autophagy associated 1 	473	1	1	0	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.09	-0.16	0.90	2011
Ppp6r3	ENSMUST00000113997.3	protein phosphatase 6, regulatory subunit 3 	5638	1	0	0	1	1	0	0	1	2	mmu-miR-124-3p.1	-0.09	-0.10	0.81	2007, 2009, 2011
Ralgapb	ENSMUST00000109486.3	Ral GTPase activating protein, beta subunit (non-catalytic) 	957	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.09	-0.14	0.88	2009, 2011
Wdr48	ENSMUST00000036561.6	WD repeat domain 48 	1058	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.12	0.67	2005, 2007, 2009, 2011
Mphosph9	ENSMUST00000031344.7	M-phase phosphoprotein 9 	51	2	0	2	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.08	-0.50	0.94	2009, 2011
Pde2a	ENSMUST00000163751.3	phosphodiesterase 2A, cGMP-stimulated 	463	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.08	0.83	2005, 2007, 2009, 2011
Macf1	ENSMUST00000097897.5	microtubule-actin crosslinking factor 1 	2058	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.08	-0.09	0.79	2005, 2007, 2011
Fam171a1	ENSMUST00000115099.3	family with sequence similarity 171, member A1 	134	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.38	0.90	2007, 2009, 2011
Dock5	ENSMUST00000039135.4	dedicator of cytokinesis 5 	461	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.08	-0.08	0.41	2007, 2009, 2011
St3gal1	ENSMUST00000092640.5	ST3 beta-galactoside alpha-2,3-sialyltransferase 1 	193	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.08	-0.24	0.90	2009, 2011
Etv1	ENSMUST00000095767.4	ets variant 1 	907	1	0	0	1	2	0	2	0	2	mmu-miR-124-3p.1	-0.08	-0.62	0.80	2007, 2009, 2011
Lphn1	ENSMUST00000141158.2	latrophilin 1 	147	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.08	-0.08	0.82	2007, 2009, 2011
Hnrnpa2b1	ENSMUST00000114459.2	heterogeneous nuclear ribonucleoprotein A2/B1 	1204	1	0	1	0	0	0	0	0	3	mmu-miR-124-3p.1	-0.08	-0.28	0.91	2009, 2011
Otud3	ENSMUST00000097830.3	OTU domain containing 3 	934	1	0	0	1	1	0	1	0	2	mmu-miR-124-3p.1	-0.08	-0.10	0.80	
Abr	ENSMUST00000094012.5	active BCR-related gene 	112	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.08	0.77	2005, 2007, 2009, 2011
Memo1	ENSMUST00000078459.6	mediator of cell motility 1 	375	1	0	1	0	1	0	0	1	6	mmu-miR-124-3p.1	-0.08	-0.46	0.90	
Aak1	ENSMUST00000089519.7	AP2 associated kinase 1 	1079	1	0	0	1	2	0	1	1	8	mmu-miR-124-3p.1	-0.08	-0.09	0.74	2007, 2009, 2011
Slain2	ENSMUST00000144843.2	SLAIN motif family, member 2 	1502	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.09	0.79	2009, 2011
Lonrf1	ENSMUST00000065297.5	LON peptidase N-terminal domain and ring finger 1 	31	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.16	0.82	2005, 2007, 2009, 2011
Aff4	ENSMUST00000060945.6	AF4/FMR2 family, member 4 	466	1	1	0	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.21	0.95	2007, 2009, 2011
Ak4	ENSMUST00000102780.2	adenylate kinase 4 	1800	1	0	0	1	1	0	0	1	4	mmu-miR-124-3p.1	-0.08	-0.08	0.81	2009, 2011
Raver1	ENSMUST00000115487.1	ribonucleoprotein, PTB-binding 1 	112	2	0	1	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.46	0.96	2005, 2007, 2009, 2011
Ermp1	ENSMUST00000159692.2	endoplasmic reticulum metallopeptidase 1 	1156	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.09	0.83	2007, 2009, 2011
Emc3	ENSMUST00000032425.5	ER membrane protein complex subunit 3 	383	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.08	-0.26	0.89	2009, 2011
Smpd3	ENSMUST00000067512.7	sphingomyelin phosphodiesterase 3, neutral 	40	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.15	0.48	2005, 2007, 2009, 2011
Jmjd6	ENSMUST00000047616.4	jumonji domain containing 6 	30	1	0	0	1	1	0	1	0	1	mmu-miR-124-3p.1	-0.08	-0.21	0.79	2007
Rab2a	ENSMUST00000060232.7	RAB2A, member RAS oncogene family 	3854	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.16	0.84	2009, 2011
Lancl3	ENSMUST00000069763.2	LanC lantibiotic synthetase component C-like 3 (bacterial) 	48	1	0	0	1	1	0	0	1	1	mmu-miR-124-3p.1	-0.08	-0.15	0.83	2005, 2007, 2009, 2011
Ptpn1	ENSMUST00000029053.7	protein tyrosine phosphatase, non-receptor type 1 	181	1	0	0	1	0	0	0	0	4	mmu-miR-124-3p.1	-0.08	-0.10	0.83	2005, 2007, 2009, 2011
Fign	ENSMUST00000131615.3	fidgetin 	56	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.08	-0.21	0.84	2011
Fam222b	ENSMUST00000073705.6	family with sequence similarity 222, member B 	135	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.12	0.84	2007, 2009, 2011
Map3k3	ENSMUST00000002044.9	mitogen-activated protein kinase kinase kinase 3 	437	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.08	0.71	2005, 2007, 2009, 2011
Mecom	ENSMUST00000166001.2	MDS1 and EVI1 complex locus 	41	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.08	-0.09	0.84	2007, 2011
Npat	ENSMUST00000035850.7	nuclear protein in the AT region 	393	1	0	1	0	0	0	0	0	0	mmu-miR-124-3p.1	-0.08	-0.09	0.91	2005, 2007, 2009, 2011
Mpzl1	ENSMUST00000068705.7	myelin protein zero-like 1 	392	1	0	0	1	0	0	0	0	0	mmu-miR-124-3p.1	-0.07	-0.07	0.66	2005, 2007, 2009, 2011
Sik2	ENSMUST00000176824.2	salt inducible kinase 2 	96	1	0	1	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.07	-0.07	0.89	2007
D19Bwg1357e	ENSMUST00000076219.4	DNA segment, Chr 19, Brigham & Women's Genetics 1357 expressed 	437	1	1	0	0	0	0	0	0	2	mmu-miR-124-3p.1	-0.07	-0.16	< 0.1	2009, 2011
Adamts9	ENSMUST00000113438.2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9 	198	1	0	1	0	0	0	0	0	1	mmu-miR-124-3p.1	-0.07	-0.08	0.66	2005, 2007, 2009, 2011
Rere	ENSMUST00000105682.3	arginine glutamic acid dipeptide (RE) repeats 	443	1	0	0	1	0	0	0	0	1	mmu-miR-124-3p.1	-0.07	-0.09	0.75	2005, 2007, 2009, 2011
Zfp36l2	ENSMUST00000060366.6	zinc finger protein 36, C3H type-like 2 	26	2	0	1	1	0	0	0	0	3	mmu-miR-124-3p.1	-0.07	-0.40	0.97	2009, 2011
