Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
Aplnr	ENSMUST00000057019.8	apelin receptor 	264	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.22	-0.22	0.16	2007, 2009, 2011
Elovl6	ENSMUST00000071402.2	ELOVL family member 6, elongation of long chain fatty acids (yeast) 	920	1	0	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.22	-0.23	0.69	2005, 2007, 2009, 2011
Tmem74b	ENSMUST00000109872.1	transmembrane protein 74B 	9	2	2	0	0	2	0	1	1	2	mmu-miR-128-3p	-0.22	-0.43	0.55	
Slc39a13	ENSMUST00000073575.6	solute carrier family 39 (metal ion transporter), member 13 	173	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.22	-0.40	0.81	2005, 2007, 2009, 2011
Clcn3	ENSMUST00000093490.3	chloride channel 3 	1254	2	0	0	2	2	0	1	1	0	mmu-miR-128-3p	-0.22	-0.29	0.93	2005, 2007, 2009, 2011
Tbp	ENSMUST00000162505.2	TATA box binding protein 	1274	1	0	0	1	1	0	1	0	3	mmu-miR-128-3p	-0.22	-0.22	0.69	2005, 2007, 2009, 2011
Pfkfb4	ENSMUST00000051873.9	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 	44	1	0	1	0	3	0	3	0	0	mmu-miR-128-3p	-0.22	-0.29	0.40	2005, 2007, 2009, 2011
Mstn	ENSMUST00000191197.1	myostatin 	1683	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.22	-0.31	0.71	2007, 2009, 2011
Vegfb	ENSMUST00000025914.6	vascular endothelial growth factor B 	7384	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.22	-0.22	0.50	2005, 2007, 2009, 2011
Slc39a11	ENSMUST00000071539.4	solute carrier family 39 (metal ion transporter), member 11 	91	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.23	0.73	2005, 2007, 2009, 2011
Gspt1	ENSMUST00000167571.2	G1 to S phase transition 1 	10733	1	0	0	1	1	0	1	0	2	mmu-miR-128-3p	-0.21	-0.23	0.74	2005, 2007, 2009, 2011
Edar	ENSMUST00000003312.4	ectodysplasin-A receptor 	7	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.68	2005, 2007, 2009, 2011
Nt5c1a	ENSMUST00000068262.5	5'-nucleotidase, cytosolic IA 	284	1	1	0	0	4	0	3	1	3	mmu-miR-128-3p	-0.21	-0.24	0.66	
Stk24	ENSMUST00000079817.7	serine/threonine kinase 24 	904	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.21	-0.21	0.71	2005, 2007, 2009, 2011
Rpn1	ENSMUST00000032143.6	ribophorin I 	7750	1	0	0	1	2	1	0	1	0	mmu-miR-128-3p	-0.21	-0.29	0.70	2005, 2007, 2009, 2011
Mapk8ip3	ENSMUST00000115229.4	mitogen-activated protein kinase 8 interacting protein 3 	1932	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.88	2005, 2007, 2009, 2011
Rpgrip1l	ENSMUST00000047783.8	Rpgrip1-like 	70	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.66	2007, 2009, 2011
Shisa6	ENSMUST00000066679.6	shisa homolog 6 (Xenopus laevis) 	27	1	1	0	0	1	0	0	1	2	mmu-miR-128-3p	-0.21	-0.25	0.74	2009, 2011
Cables2	ENSMUST00000108891.1	CDK5 and Abl enzyme substrate 2 	122	1	1	0	0	1	0	0	1	1	mmu-miR-128-3p	-0.21	-0.22	0.58	2005, 2007, 2009, 2011
Letmd1	ENSMUST00000037001.8	LETM1 domain containing 1 	2438	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.22	0.42	2005, 2007, 2009, 2011
Foxb1	ENSMUST00000071281.4	forkhead box B1 	5	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.14	2009, 2011
Gata2	ENSMUST00000170089.2	GATA binding protein 2 	64	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.21	-0.23	0.58	2005, 2007, 2009, 2011
Abl2	ENSMUST00000166172.3	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) 	860	1	0	0	1	3	1	2	0	0	mmu-miR-128-3p	-0.21	-0.22	0.75	2009, 2011
Stag1	ENSMUST00000129269.2	stromal antigen 1 	570	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.67	2005, 2007, 2009, 2011
Syt2	ENSMUST00000121990.1	synaptotagmin II 	5	1	1	0	0	2	0	0	2	1	mmu-miR-128-3p	-0.21	-0.21	0.82	2005, 2007, 2009, 2011
Hadha	ENSMUST00000156859.1	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit 	29822	1	0	1	0	4	0	2	2	0	mmu-miR-128-3p	-0.21	-0.44	0.13	2005, 2007, 2009, 2011
Ccnk	ENSMUST00000101055.4	cyclin K 	4352	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.21	-0.21	0.45	2005, 2007, 2009, 2011
Gucy1a2	ENSMUST00000115733.1	guanylate cyclase 1, soluble, alpha 2 	95	1	0	0	1	2	0	0	2	0	mmu-miR-128-3p	-0.21	-0.29	0.62	
Gm608	ENSMUST00000119746.2	predicted gene 608 	951	1	0	0	1	6	0	4	2	2	mmu-miR-128-3p	-0.21	-0.23	0.69	2007, 2009, 2011
Msn	ENSMUST00000117399.1	moesin 	7837	1	0	1	0	3	0	3	0	0	mmu-miR-128-3p	-0.21	-0.49	0.51	2005, 2007, 2009, 2011
Flrt3	ENSMUST00000110057.2	fibronectin leucine rich transmembrane protein 3 	127	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.70	2005, 2007, 2009, 2011
Fam102a	ENSMUST00000048375.5	family with sequence similarity 102, member A 	206	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.69	2007, 2009, 2011
Wsb1	ENSMUST00000017821.6	WD repeat and SOCS box-containing 1 	115	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.59	2005, 2007, 2009, 2011
Wnt3a	ENSMUST00000010044.7	wingless-related MMTV integration site 3A 	6	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.50	2005, 2007, 2009, 2011
Fam222a	ENSMUST00000043650.7	family with sequence similarity 222, member A 	26	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.23	0.72	2007, 2009, 2011
Wnk3	ENSMUST00000096285.4	WNK lysine deficient protein kinase 3 	74	1	0	0	1	1	0	0	1	3	mmu-miR-128-3p	-0.21	-0.22	0.50	
Tia1	ENSMUST00000095753.3	cytotoxic granule-associated RNA binding protein 1 	906	1	0	1	0	2	0	1	1	0	mmu-miR-128-3p	-0.21	-0.27	0.14	2009, 2011
Ipo7	ENSMUST00000084731.3	importin 7 	920	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.70	2005, 2007
A230046K03Rik	ENSMUST00000038388.5	RIKEN cDNA A230046K03 gene 	645	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.21	-0.21	0.64	2009, 2011
Slc7a11	ENSMUST00000029297.4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11 	57	1	0	0	1	2	0	2	0	3	mmu-miR-128-3p	-0.21	-0.22	0.70	2005, 2007, 2009, 2011
Ppme1	ENSMUST00000032963.8	protein phosphatase methylesterase 1 	66	1	1	0	0	4	1	1	2	0	mmu-miR-128-3p	-0.21	-0.47	0.92	2007, 2009, 2011
Tagln2	ENSMUST00000111230.2	transgelin 2 	4629	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.21	-0.23	0.20	2005, 2007, 2009, 2011
Mfhas1	ENSMUST00000037666.5	malignant fibrous histiocytoma amplified sequence 1 	119	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.21	-0.21	0.67	2007, 2009, 2011
Mepce	ENSMUST00000031740.10	methylphosphate capping enzyme 	163	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.21	-0.21	0.71	2007, 2009, 2011
Fam195a	ENSMUST00000026828.5	family with sequence similarity 195, member A 	96	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.23	0.23	2007, 2009, 2011
Npr1	ENSMUST00000029540.7	natriuretic peptide receptor 1 	88	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.21	0.64	2005, 2007, 2009, 2011
Tnfaip8	ENSMUST00000148159.2	tumor necrosis factor, alpha-induced protein 8 	1490	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.20	-0.20	ORF	
Itsn2	ENSMUST00000062580.7	intersectin 2 	429	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.21	0.54	2005, 2007, 2009, 2011
Phf20	ENSMUST00000037401.8	PHD finger protein 20 	656	1	0	1	0	1	0	1	0	1	mmu-miR-128-3p	-0.20	-0.22	0.70	2005, 2007, 2009, 2011
B3gnt7	ENSMUST00000113306.3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 	493	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.67	2009, 2011
Zadh2	ENSMUST00000060223.2	zinc binding alcohol dehydrogenase, domain containing 2 	364	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.20	-0.26	0.88	2005, 2007, 2009, 2011
Dlgap3	ENSMUST00000046659.8	discs, large (Drosophila) homolog-associated protein 3 	37	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.39	2007, 2009, 2011
Ubr1	ENSMUST00000028728.5	ubiquitin protein ligase E3 component n-recognin 1 	244	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.23	0.86	2007, 2009, 2011
Dkk2	ENSMUST00000029665.5	dickkopf homolog 2 (Xenopus laevis) 	123	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.73	2005, 2007, 2009, 2011
Trove2	ENSMUST00000159879.1	TROVE domain family, member 2 	122	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.22	0.73	2005, 2007, 2009, 2011
1200014J11Rik	ENSMUST00000021135.3	RIKEN cDNA 1200014J11 gene 	434	2	1	0	1	1	0	1	0	2	mmu-miR-128-3p	-0.20	-0.27	0.71	2007, 2009, 2011
Ckap4	ENSMUST00000053871.3	cytoskeleton-associated protein 4 	538	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.73	2009, 2011
Palm2	ENSMUST00000102905.2	paralemmin 2 	12	1	0	0	1	3	0	1	2	0	mmu-miR-128-3p	-0.20	-0.34	0.73	2007, 2009, 2011
Kcp	ENSMUST00000078112.7	kielin/chordin-like protein 	16	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.20	ORF	
Myt1	ENSMUST00000081125.5	myelin transcription factor 1 	5	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.20	-0.20	0.69	2005, 2007, 2009, 2011
Fam126a	ENSMUST00000030849.7	family with sequence similarity 126, member A 	241	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.25	2007, 2009, 2011
Cd34	ENSMUST00000110815.3	CD34 antigen 	1880	1	0	1	0	1	1	0	0	3	mmu-miR-128-3p	-0.20	-0.45	0.29	2005, 2007, 2009, 2011
Abhd17c	ENSMUST00000117085.1	abhydrolase domain containing 17C 	392	1	0	0	1	2	0	1	1	0	mmu-miR-128-3p	-0.20	-0.25	0.73	2009, 2011
Aff3	ENSMUST00000095027.3	AF4/FMR2 family, member 3 	62	2	1	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.20	-0.20	0.83	2007, 2009, 2011
Heg1	ENSMUST00000152782.2	HEG homolog 1 (zebrafish) 	1985	1	0	0	1	2	0	1	1	2	mmu-miR-128-3p	-0.20	-0.20	0.76	2009, 2011
Ccdc88c	ENSMUST00000085096.4	coiled-coil domain containing 88C 	485	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.60	2007
Nabp1	ENSMUST00000027279.6	nucleic acid binding protein 1 	1026	1	0	0	1	1	0	0	1	3	mmu-miR-128-3p	-0.20	-0.20	0.73	2007, 2009, 2011
Nrk	ENSMUST00000113052.2	Nik related kinase 	126	2	0	0	2	1	0	0	1	0	mmu-miR-128-3p	-0.20	-0.20	0.85	2005, 2007, 2009, 2011
Ell2	ENSMUST00000001583.6	elongation factor RNA polymerase II 2 	511	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.23	0.68	2005, 2007, 2009, 2011
Mesdc1	ENSMUST00000094216.4	mesoderm development candidate 1 	826	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.20	-0.21	0.73	2005, 2007, 2009, 2011
Tmcc1	ENSMUST00000088896.4	transmembrane and coiled coil domains 1 	1065	2	1	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.74	2005, 2007, 2011
Rab35	ENSMUST00000031492.9	RAB35, member RAS oncogene family 	1528	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.40	0.61	2007, 2009, 2011
Pde1a	ENSMUST00000102655.4	phosphodiesterase 1A, calmodulin-dependent 	654	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.20	-0.20	0.35	2005, 2007, 2009, 2011
Rbbp6	ENSMUST00000052135.8	retinoblastoma binding protein 6 	606	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.20	-0.20	0.66	2005, 2007, 2011
Vwc2l	ENSMUST00000053922.6	von Willebrand factor C domain-containing protein 2-like 	5	1	1	0	0	0	0	0	0	1	mmu-miR-128-3p	-0.20	-0.20	0.50	2009, 2011
Sirt1	ENSMUST00000120239.2	sirtuin 1 	909	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.20	0.39	2005, 2007, 2009, 2011
Hsp90aa1	ENSMUST00000094361.5	heat shock protein 90, alpha (cytosolic), class A member 1 	197	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.19	0.59	2007, 2009, 2011
Ebf3	ENSMUST00000106118.3	early B cell factor 3 	347	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.20	0.62	2005, 2007, 2009, 2011
Nme6	ENSMUST00000119376.2	NME/NM23 nucleoside diphosphate kinase 6 	729	1	0	1	0	1	0	0	1	0	mmu-miR-128-3p	-0.19	-0.23	< 0.1	
Zfp488	ENSMUST00000166737.1	zinc finger protein 488 	5	1	1	0	0	2	0	0	2	0	mmu-miR-128-3p	-0.19	-0.19	< 0.1	2009, 2011
Neurl4	ENSMUST00000061837.5	neuralized homolog 4 (Drosophila) 	2215	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.19	0.53	2007, 2009, 2011
Mal2	ENSMUST00000025356.2	mal, T cell differentiation protein 2 	681	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.20	0.61	2005, 2007, 2009, 2011
Rgs1	ENSMUST00000189061.1	regulator of G-protein signaling 1 	20	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.19	0.68	2005, 2007, 2009, 2011
Eya4	ENSMUST00000092665.5	eyes absent 4 homolog (Drosophila) 	348	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.19	-0.20	0.73	2005, 2007, 2009, 2011
Ammecr1l	ENSMUST00000115808.2	AMME chromosomal region gene 1-like 	2444	1	1	0	0	1	0	0	1	0	mmu-miR-128-3p	-0.19	-0.20	0.52	2007, 2009, 2011
Ikzf5	ENSMUST00000046306.9	IKAROS family zinc finger 5 	362	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.19	-0.37	0.71	2009, 2011
Msl1	ENSMUST00000107485.2	male-specific lethal 1 homolog (Drosophila) 	1092	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.23	0.17	2009, 2011
Eid1	ENSMUST00000164756.3	EP300 interacting inhibitor of differentiation 1 	2207	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.19	0.47	2007, 2009, 2011
Nbeal1	ENSMUST00000160834.2	neurobeachin like 1 	1064	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.20	0.58	
Slitrk1	ENSMUST00000100322.2	SLIT and NTRK-like family, member 1 	5	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.19	0.52	2005, 2007, 2009, 2011
Pura	ENSMUST00000051301.3	purine rich element binding protein A 	652	1	0	0	1	2	0	1	1	5	mmu-miR-128-3p	-0.19	-0.37	0.51	
Srl	ENSMUST00000090500.4	sarcalumenin 	29029	1	0	0	1	1	0	1	0	5	mmu-miR-128-3p	-0.19	-0.21	0.73	2009, 2011
Fads1	ENSMUST00000010807.4	fatty acid desaturase 1 	1215	1	0	1	0	1	1	0	0	2	mmu-miR-128-3p	-0.19	-0.19	0.16	2005, 2007, 2009, 2011
Nr5a2	ENSMUST00000027649.8	nuclear receptor subfamily 5, group A, member 2 	334	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.19	0.69	2005, 2007, 2009, 2011
Stk39	ENSMUST00000102715.3	serine/threonine kinase 39 	140	1	0	0	1	1	0	0	1	1	mmu-miR-128-3p	-0.19	-0.26	0.67	2005, 2007, 2009, 2011
Glra2	ENSMUST00000058787.8	glycine receptor, alpha 2 subunit 	8	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.19	-0.24	0.73	2005, 2007, 2009, 2011
Plod3	ENSMUST00000004968.5	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3 	1008	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.19	-0.19	0.12	2005, 2007, 2009, 2011
Adamtsl1	ENSMUST00000141889.2	ADAMTS-like 1 	104	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.19	0.61	2005, 2009, 2011
Amd1	ENSMUST00000099945.4	S-adenosylmethionine decarboxylase 1 	295	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.20	0.61	2005, 2007, 2009, 2011
Nfia	ENSMUST00000092532.7	nuclear factor I/A 	153	2	0	1	1	2	0	2	0	2	mmu-miR-128-3p	-0.19	-0.32	0.88	2009, 2011
Arx	ENSMUST00000113947.3	aristaless related homeobox 	7	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.19	0.65	2009, 2011
Tub	ENSMUST00000033341.6	tubby candidate gene 	101	2	1	1	0	2	0	2	0	2	mmu-miR-128-3p	-0.19	-0.19	0.50	2005, 2007, 2009, 2011
Pik3r1	ENSMUST00000055518.7	phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) 	238	1	0	1	0	1	0	1	0	2	mmu-miR-128-3p	-0.19	-0.20	0.40	2005, 2007, 2009, 2011
Pdgfra	ENSMUST00000000476.9	platelet derived growth factor receptor, alpha polypeptide 	1153	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.19	-0.20	0.73	2005, 2007, 2009, 2011
Taf4a	ENSMUST00000041618.8	TAF4A RNA polymerase II, TATA box binding protein (TBP)-associated factor 	1467	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.19	0.55	2009, 2011
Fam133b	ENSMUST00000115527.3	family with sequence similarity 133, member B 	203	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.19	-0.19	0.50	2007, 2009, 2011
Ikzf2	ENSMUST00000027146.3	IKAROS family zinc finger 2 	131	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.19	-0.19	0.69	2007, 2009, 2011
Pde3b	ENSMUST00000032909.8	phosphodiesterase 3B, cGMP-inhibited 	2020	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.18	0.73	2007, 2009, 2011
Unkl	ENSMUST00000039734.6	unkempt-like (Drosophila) 	42	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.18	0.73	2007, 2009, 2011
Cnot6	ENSMUST00000145353.2	CCR4-NOT transcription complex, subunit 6 	874	1	0	1	0	1	0	1	0	0	mmu-miR-128-3p	-0.18	-0.24	0.52	2005, 2007
Enah	ENSMUST00000078719.7	enabled homolog (Drosophila) 	2081	1	1	0	0	2	0	1	1	2	mmu-miR-128-3p	-0.18	-0.29	0.92	2005, 2007, 2009, 2011
Nedd4	ENSMUST00000034740.9	neural precursor cell expressed, developmentally down-regulated 4 	10656	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.18	0.71	2005, 2007, 2009, 2011
Erc2	ENSMUST00000090302.5	ELKS/RAB6-interacting/CAST family member 2 	106	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.18	-0.18	0.58	2007, 2009, 2011
Gnpnat1	ENSMUST00000046191.7	glucosamine-phosphate N-acetyltransferase 1 	1349	2	1	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.18	-0.59	0.74	2005, 2007, 2009, 2011
Limk1	ENSMUST00000015137.4	LIM-domain containing, protein kinase 	807	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.18	0.66	2005, 2007, 2009, 2011
Mfsd2a	ENSMUST00000030408.6	major facilitator superfamily domain containing 2A 	41	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.18	-0.20	0.73	2007, 2009, 2011
Steap3	ENSMUST00000112641.2	STEAP family member 3 	425	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.19	0.26	2005, 2007, 2009, 2011
Sept2	ENSMUST00000027495.9	septin 2 	294	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.18	-0.20	< 0.1	2005, 2007, 2009, 2011
Ube2e3	ENSMUST00000028398.8	ubiquitin-conjugating enzyme E2E 3 	3174	1	0	1	0	1	0	0	1	1	mmu-miR-128-3p	-0.18	-0.19	0.69	2005, 2007, 2009, 2011
Mapk6	ENSMUST00000168937.2	mitogen-activated protein kinase 6 	3442	1	0	1	0	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.18	0.58	2005, 2007, 2009, 2011
Sowaha	ENSMUST00000104955.3	sosondowah ankyrin repeat domain family member A 	8	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.18	0.70	2007, 2009, 2011
Foxp2	ENSMUST00000115477.2	forkhead box P2 	105	1	0	0	1	0	0	0	0	1	mmu-miR-128-3p	-0.18	-0.18	0.69	2005, 2007, 2009, 2011
Dnajc13	ENSMUST00000035170.7	DnaJ (Hsp40) homolog, subfamily C, member 13 	904	1	0	0	1	1	0	0	1	0	mmu-miR-128-3p	-0.18	-0.18	0.69	2007, 2011
Tfam	ENSMUST00000092430.5	transcription factor A, mitochondrial 	5303	1	0	0	1	1	0	1	0	1	mmu-miR-128-3p	-0.18	-0.23	0.65	2005, 2007, 2009, 2011
AI467606	ENSMUST00000056288.5	expressed sequence AI467606 	366	1	1	0	0	0	0	0	0	2	mmu-miR-128-3p	-0.18	-0.26	< 0.1	2009, 2011
Appbp2	ENSMUST00000018625.9	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	1396	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.18	-0.18	0.73	2005, 2007, 2009, 2011
Ypel2	ENSMUST00000018571.4	yippee-like 2 (Drosophila) 	27	1	1	0	0	1	0	1	0	1	mmu-miR-128-3p	-0.18	-0.32	0.66	2005, 2007, 2009, 2011
Tlk2	ENSMUST00000106939.3	tousled-like kinase 2 (Arabidopsis) 	1265	1	0	0	1	1	0	1	0	0	mmu-miR-128-3p	-0.18	-0.20	0.60	2005, 2007, 2009, 2011
Fubp1	ENSMUST00000166984.2	far upstream element (FUSE) binding protein 1 	4018	1	0	0	1	0	0	0	0	2	mmu-miR-128-3p	-0.18	-0.46	0.67	2009, 2011
Plcd4	ENSMUST00000113749.2	phospholipase C, delta 4 	6660	1	0	1	0	2	0	1	1	0	mmu-miR-128-3p	-0.18	-0.22	< 0.1	2005, 2007, 2009, 2011
Cipc	ENSMUST00000187814.1	CLOCK interacting protein, circadian 	287	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.18	-0.21	0.72	2007, 2011
Prr18	ENSMUST00000069742.6	proline rich 18 	17	1	1	0	0	1	0	1	0	0	mmu-miR-128-3p	-0.18	-0.29	< 0.1	2009, 2011
Tmem229a	ENSMUST00000127247.3	transmembrane protein 229A 	683	1	0	1	0	0	0	0	0	2	mmu-miR-128-3p	-0.18	-0.18	0.59	2009, 2011
N28178	ENSMUST00000107975.2	expressed sequence N28178 	23	1	1	0	0	1	0	1	0	2	mmu-miR-128-3p	-0.18	-0.26	0.48	2009, 2011
Slc1a2	ENSMUST00000080210.4	solute carrier family 1 (glial high affinity glutamate transporter), member 2 	383	1	0	0	1	5	0	3	2	5	mmu-miR-128-3p	-0.18	-0.32	0.51	2005, 2007, 2011
Fbrsl1	ENSMUST00000069483.6	fibrosin-like 1 	533	1	1	0	0	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.90	2009, 2011
Insr	ENSMUST00000091291.4	insulin receptor 	583	1	0	0	1	1	1	0	0	0	mmu-miR-128-3p	-0.17	-0.20	0.63	2005, 2007, 2009, 2011
Marcks	ENSMUST00000092584.5	myristoylated alanine rich protein kinase C substrate 	2557	1	0	0	1	0	0	0	0	3	mmu-miR-128-3p	-0.17	-0.19	0.70	2005, 2007, 2009, 2011
Cnr1	ENSMUST00000057188.6	cannabinoid receptor 1 (brain) 	63	1	0	1	0	1	1	0	0	2	mmu-miR-128-3p	-0.17	-0.18	0.46	2005, 2007, 2009, 2011
Gab1	ENSMUST00000034150.8	growth factor receptor bound protein 2-associated protein 1 	699	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.19	0.57	2009, 2011
Ncam1	ENSMUST00000114476.2	neural cell adhesion molecule 1 	57	1	1	0	0	3	0	2	1	0	mmu-miR-128-3p	-0.17	-0.23	< 0.1	2007, 2009, 2011
Kcnab1	ENSMUST00000161404.2	potassium voltage-gated channel, shaker-related subfamily, beta member 1 	84	1	0	1	0	0	0	0	0	1	mmu-miR-128-3p	-0.17	-0.18	0.23	2005, 2007, 2009, 2011
Zfp800	ENSMUST00000115320.2	zinc finger protein 800 	257	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.18	0.57	2009, 2011
Dock11	ENSMUST00000115264.1	dedicator of cytokinesis 11 	1219	1	0	1	0	1	1	0	0	0	mmu-miR-128-3p	-0.17	-0.20	0.70	2005, 2007, 2009, 2011
Wbp1l	ENSMUST00000138302.3	WW domain binding protein 1 like 	1517	1	1	0	0	1	0	1	0	1	mmu-miR-128-3p	-0.17	-0.20	0.57	2007, 2009, 2011
Grem1	ENSMUST00000099575.3	gremlin 1 	30	1	0	0	1	0	0	0	0	0	mmu-miR-128-3p	-0.17	-0.17	0.51	2005, 2007
